target_id	length	eff_length	est_counts	tpm
BAB34147	573	374	108	2.34869
BAB34148	2049	1850	133	0.584727
BAB34149	1674	1475	84	0.463191
BAB34150	90	3.96502	1	2.05129
BAB34151	207	19.5103	429	178.841
BAB34152	4200	4001	1600.03	3.25262
BAB34153	543	344	21	0.496517
BAB34154	1074	875	56.5855	0.525981
BAB34155	510	311	124	3.24291
BAB34156	1419	1220	1154	7.69341
BAB34157	1482	1283	405	2.56745
BAB34158	744	545	304	4.53681
BAB34159	657	458	272	4.83033
BAB34160	933	734	523	5.79534
BAB34161	735	536	407	6.17594
BAB34162	792	593	306	4.19701
BAB34163	1047	848	210	2.01417
BAB34164	1062	863	230	2.16766
BAB34165	732	533	142	2.16688
BAB34167	567	368	107	2.36488
BAB34168	1284	1085	778	5.83207
BAB34169	405	206	451	17.8067
BAB34170	348	149	125	6.82334
BAB34171	1767	1568	749	3.88516
BAB34172	717	518	475	7.45825
BAB34174	2802	2603	1067	3.33398
BAB34175	1218	1019	653	5.21209
BAB34176	1167	968	369	3.10045
BAB34177	870	671	552	6.69098
BAB34178	906	707	41	0.471669
BAB34179	603	404	37	0.744892
BAB34180	1653	1454	107	0.598539
BAB34181	1281	1082	90	0.676532
BAB34182	318	119	17	1.16192
BAB34183	1371	1172	115	0.798074
BAB34184	1242	1043	110	0.857791
BAB34185	1446	1247	66	0.430478
BAB34186	1389	1190	89	0.608298
BAB34187	450	251	8	0.259232
BAB34189	423	224	13	0.472029
BAB34190	945	746	22	0.23986
BAB34191	1569	1370	24166	143.469
BAB34192	1140	941	12787	110.523
BBE29399	114	4.78619	409	695.035
BAB34193	294	95.0001	1668	142.806
BAB34194	405	206	4120	162.668
BAB34195	693	494	6245	102.82
BAB34196	429	230	2461	87.0276
BAB34197	1185	986	10196	84.1058
BAB34198	1293	1094	20958	155.814
BAB34199	522	323	22582	568.634
BAB34200	792	593	10741	147.321
BAB34201	1044	845	829	7.97941
BAB34202	720	521	532	8.30514
BAB34203	942	743	308	3.37159
BAB34204	381	182	185	8.26749
BAB34205	1053	854	4498	42.8385
BAB34206	753	554	5801	85.166
BAB34207	1041	842	1202	11.6109
BAB34208	1149	950	598	5.11977
BAB34209	1047	848	457	4.38322
BAB34210	1017	818	471	4.68318
BAB34211	1473	1274	487	3.10909
BAB34212	789	590	747	10.2977
BAB34213	150	7.01018	347	402.6
BAB34214	774	575	834	11.797
BAB34215	690	491	377	6.24501
BAB34216	1059	860	684	6.46891
BAB34217	819	620	1241	16.28
BAB34218	996	797	901	9.19474
BAB34219	954	755	57	0.614046
BAB34220	1053	854	12	0.114287
BAB34221	1434	1235	39	0.256845
BAB34222	2262	2063	355	1.39959
BAB34223	1284	1085	2264	16.9715
BAB34225	168	9.06081	4	3.59059
BAB34227	603	404	36	0.72476
BAB34228	222	27.8721	6.04544	1.76413
BAB34229	216	24.1385	14	4.71727
BAB34230	192	14.0216	3	1.74019
BAB34231	183	11.741	2	1.38547
BAB34232	681	482	31.8301	0.53711
BAB34235	624	425	17.6472	0.337722
BAB34236	666	467	38	0.66182
BAB34237	960	761	796	8.50749
BAB34238	690	491	134	2.21971
BAB34239	744	545	300.906	4.49063
BAB34240	399	200	173	7.03541
BAB34241	216	24.1385	32	10.7823
BAB34242	498	299	35	0.952072
BAB34243	468	269	36.6588	1.10841
BAB34244	207	19.5103	5.34117	2.22662
BAB34245	153	7.28986	12	13.3886
BAB34247	492	293	23	0.63846
BAB34248	2103	1904	132	0.563872
BAB34249	1125	926	52	0.456736
BAB34252	2028	1829	139	0.618122
BAB34253	324	125	4	0.260269
BAB34254	276	77.0053	6	0.633729
BAB34255	579	380	18	0.385267
BAB34256	402	203	5	0.200331
BAB34257	744	545	76	1.1342
BAB34258	387	188	7	0.30284
BAB34259	330	131	2	0.124174
BAB34260	3066	2867	105	0.297875
BAB34261	330	131	12	0.745046
BAB34262	699	500	32.5286	0.529137
BAB34263	744	545	42.6667	0.636745
BAB34264	513	314	8.24194	0.213488
BAB34265	3414	3215	276.021	0.698287
BAB34266	600	401	10	0.202828
BAB34267	1317	1118	11	0.0800247
BAB34268	270	71.016	2.41624	0.276731
BAB34269	981	782	128	1.3313
BAB34270	1020	821	352	3.48717
BAB34271	882	683	38	0.452518
BAB34272	135	5.87326	9	12.4634
BAB34273	699	500	511	8.31235
BAB34274	477	278	1046	30.6027
BAB34275	1290	1091	283	2.10977
BAB34276	1041	842	111	1.07222
BAB34277	1155	956	78	0.663605
BAB34278	756	557	81	1.18278
BAB34279	678	479	50	0.849
BAB34280	2022	1823	2236	9.97604
BAB34281	909	710	2108	24.1482
BAB34282	990	791	2705	27.814
BAB34283	513	314	553	14.3241
BAB34284	486	287	305	8.64353
BAB34285	246	47.5399	91	15.5688
BAB34286	453	254	236	7.55704
BAB34287	705	506	884	14.2094
BAB34288	714	515	36	0.56855
BAB34289	957	758	147	1.57733
BAB34290	1242	1043	148	1.15412
BAB34291	762	563	86	1.24241
BAB34292	411	212	285	10.9341
BAB34293	1107	908	101	0.904709
BAB34294	1134	935	118	1.02646
BAB34295	1737	1538	268	1.41727
BAB34296	996	797	90	0.918454
BAB34297	672	473	115	1.97747
BAB34298	1368	1169	28514	198.389
BAB34299	2013	1814	427	1.91454
BAB34300	2151	1952	2001	8.33759
BAB34301	963	764	472	5.02483
BAB34302	1086	887	725	6.64795
BAB34303	261	62.0706	605	79.2762
BAB34304	267	68.0268	38	4.54336
BAB34305	684	485	111	1.86146
BAB34306	2283	2084	328	1.28012
BAB34307	261	62.0706	49	6.42071
BAB34308	927	728	835	9.32885
BAB34309	2226	2027	222	0.890784
BAB34310	723	524	1262	19.5885
BAB34311	660	461	971	17.1313
BAB34312	747	548	3177	47.1531
BAB34313	504	305	3022	80.5875
BAB34314	888	689	1854	21.8859
BAB34315	516	317	55298	1418.81
BAB34316	1584	1385	2829	16.6133
BAB34317	468	269	527	15.9342
BAB34318	1119	920	339	2.99699
BAB34319	921	722	10248	115.445
BAB34320	1593	1394	19164	111.814
BAB34321	1266	1067	1804	13.7513
BAB34322	816	617	1306	17.216
BAB34325	900	701	32	0.371283
BAB34326	663	464	50	0.876446
BAB34327	750	551	974	14.3774
BAB34328	1236	1037	1609	12.6197
BAB34331	1872	1673	461	2.24119
BAB34332	1539	1340	277	1.68131
BAB34333	921	722	97	1.09272
BAB34334	912	713	64	0.730068
BAB34335	2349	2150	71	0.268592
BAB34336	1329	1130	64	0.460654
BBE29400	330	131	166	10.3065
BBE29401	387	188	284	12.2867
BAB34338	1326	1127	10120	73.0348
BAB34339	384	185	66	2.90165
BAB34340	1116	917	119	1.05548
BAB34341	627	428	511	9.71069
BAB34342	1203	1004	921	7.46104
BAB34343	759	560	1548	22.4831
BAB34344	597	398	769	15.7151
BAB34345	1233	1034	2689	21.1516
BAB34346	279	80.003	376	38.2257
BAB34347	816	617	302	3.98103
BAB34348	1209	1010	406	3.26947
BAB34349	537	338	125	3.00792
BAB34350	1686	1487	5339	29.2026
BAB34351	378	179	364	16.5395
BAB34352	258	59.1108	508	69.8989
BAB34353	288	89.0004	155	14.1649
BAB34354	723	524	635	9.85634
BAB34355	903	704	1425	16.4632
BAB34356	477	278	1955	57.1972
BAB34357	1113	914	1032	9.18347
BAB34358	1134	935	754	6.55893
BAB34359	954	755	102	1.09882
BAB34360	846	647	239	3.00446
BAB34361	489	290	147	4.1228
BAB34362	1128	929	1036	9.07021
BAB34363	1326	1127	35	0.252591
BAB34364	321	122	8	0.533339
BAB34365	1482	1283	359	2.27584
BAB34366	732	533	365	5.56979
BAB34367	669	470	683	11.8194
BAB34368	717	518	383	6.01371
BAB34369	732	533	745	11.3685
BAB34370	729	530	953	14.6248
BAB34371	516	317	414	10.6222
BAB34372	1242	1043	12	0.0935772
BAB34373	291	92.0002	1	0.0884065
BAB34375	324	125	262	17.0476
BAB34376	831	632	563	7.24544
BAB34377	1014	815	1068	10.6583
BAB34378	1431	1232	503	3.32071
BAB34379	1002	803	790	8.00175
BAB34380	1719	1520	476	2.54704
BAB34381	969	770	68	0.718276
BAB34382	1653	1454	98	0.548195
BAB34383	900	701	1177	13.6563
BAB34384	696	497	558	9.13169
BAB34385	1659	1460	1233	6.86884
BAB34386	993	794	5951	60.9597
BAB34387	1116	917	720	6.38611
BAB34388	1947	1748	1142	5.31371
BAB34389	225	29.9375	400	108.672
BAB34390	321	122	367	24.4669
BAB34391	2277	2078	4650	18.2004
BAB34392	219	25.9389	16046	5031.4
BAB34393	705	506	1442	23.1786
BAB34394	1722	1523	3676	19.6313
BAB34395	1767	1568	1562	8.1023
BAB34396	966	767	11302	119.849
BAB34397	495	296	2005	55.0929
BAB34398	4029	3830	10634	22.5824
BAB34399	612	413	970	19.1027
BAB34400	1344	1145	2274	16.1532
BAB34401	1293	1094	15989	118.871
BAB34402	2445	2246	229	0.829276
BAB34403	618	419	88	1.70821
BAB34404	864	665	314	3.84044
BAB34405	627	428	392	7.4493
BAB34406	1149	950	9555	81.8051
BAB34407	1431	1232	546	3.60458
BAB34408	741	542	1325	19.8834
BAB34409	2283	2084	21060	82.1928
BAB34410	858	659	1214	14.9833
BAB34411	1761	1562	35868	186.767
BAB34412	693	494	135	2.2227
BAB34413	1089	890	3956	36.1526
BAB34414	1284	1085	1976	14.8126
BAB34415	765	566	127	1.82499
BAB34416	684	485	13569	227.551
BAB34417	1674	1475	319171	1759.97
BAB34418	285	86.0009	3435	324.861
BAB34419	2265	2066	560	2.20461
BAB34420	1749	1550	13884	72.8544
BAB34421	987	788	5242	54.1058
BAB34422	1233	1034	1077	8.47166
BAB34423	183	11.741	138	95.5973
BAB34424	747	548	1091	16.1926
BAB34425	894	695	555	6.49503
BAB34426	780	581	385	5.38962
BAB34427	786	587	1394	19.3151
BAB34428	1323	1124	1154	8.3505
BAB34429	705	506	845	13.5825
BAB34430	4461	4262	5399	10.3032
BAB34431	1848	1649	2810	13.8599
BAB34432	549	350	11875	275.955
BAB34433	648	449	10856	196.651
BAB34434	1191	992	13107	107.464
BAB34435	1089	890	10128	92.5565
BAB34436	1401	1202	15442	104.489
BAB34437	1203	1004	10449	84.6475
BAB34438	2613	2414	3642	12.2709
BAB34439	768	569	66	0.943419
BAB34440	792	593	19	0.260599
BAB34441	1146	947	41	0.352133
BAB34442	960	761	37	0.395449
BAB34443	576	377	56	1.20815
BAB34444	540	341	59	1.40725
BAB34445	702	503	54	0.87317
BAB34448	981	782	120	1.2481
BAB34449	477	278	13	0.38034
BAB34450	564	365	19	0.423383
BAB34452	1011	812	2885	28.8977
BAB34453	543	344	492	11.6327
BAB34454	1110	911	1626	14.5169
BAB34455	2109	1910	7887	33.5855
BAB34456	1908	1709	8555	40.7147
BAB34457	1254	1055	3434	26.4741
BAB34458	1641	1442	5311	29.956
BAB34459	564	365	1818	40.5111
BAB34460	168	9.06081	1288	1156.17
BAB34461	627	428	21729	412.923
BAB34462	1761	1562	9297	48.41
BAB34463	453	254	837	26.8019
BAB34464	1041	842	153496	1482.72
BAB34465	510	311	3482	91.0629
BAB34466	630	431	251	4.73663
BAB34467	2163	1964	4001	16.5692
BAB34468	447	248	1235	40.5031
BAB34469	2055	1856	1078	4.72404
BAB34470	459	260	367	11.4806
BAB34471	663	464	156	2.73451
BAB34472	414	215	454	17.1748
BAB34473	318	119	1862	127.264
BAB34474	1176	977	4758	39.6098
BAB34475	279	80.003	189	19.2145
BAB34476	330	131	823	51.0977
BAB34477	660	461	2984	52.6467
BAB34478	1020	821	199	1.97144
BAB34479	243	44.7603	10	1.8171
BAB34480	2472	2273	141.243	0.505407
BAB34481	192	14.0216	8	4.64051
BAB34482	189	13.1915	15	9.24844
BAB34484	186	12.4336	28	18.3162
BAB34486	390	191	48	2.044
BAB34487	129	5.5143	9	13.2747
BAB34488	156	7.59116	16	17.1429
BAB34490	288	89.0004	3949	360.884
BAB34491	192	14.0216	1904	1104.44
BAB34492	402	203	4540	181.9
BAB34493	273	74.0093	61	6.70373
BAB34494	426	227	68	2.43644
BBE29402	456	257	159	5.03196
BAB34496	1092	893	170	1.54836
BAB34497	747	548	56	0.831152
BAB34498	771	572	116.55	1.65725
BAB34499	414	215	68	2.57243
BAB34500	774	575	126	1.78228
BAB34502	138	6.07083	2109	2825.54
BAB34503	213	22.4695	2921.98	1057.68
BAB34505	1050	851	154.031	1.47215
BAB34506	372	173	8.23661	0.387236
BAB34507	372	173	14	0.658196
BAB34508	819	620	98	1.2856
BAB34509	240	42.049	660.03	127.668
BAB34510	588	389	468.983	9.80574
BAB34511	1851	1652	512.774	2.52458
BAB34512	327	128	275.365	17.4974
BAB34513	651	452	201.752	3.63038
BAB34514	315	116	23.4	1.64071
BAB34516	525	326	14.5058	0.361906
BAB34515	186	12.4336	8.43908e-05	5.52042e-05
BAB34517	114	4.78619	0	0
BAB34519	534	335	386.721	9.38914
BAB34521	273	74.0093	93	10.2204
BAB34523	207	19.5103	2	0.833757
BAB34524	276	77.0053	117.863	12.4488
BAB34525	381	182	166.976	7.46199
BAB34526	348	149	140.16	7.65086
BAB34527	1539	1340	1478.27	8.97268
BAB34528	243	44.7603	14.597	2.65243
BAB34529	1965	1766	97.8331	0.450576
BBE29403	207	19.5103	5.5	2.29283
BAB34530	1593	1394	145	0.846016
BAB34531	1506	1307	44	0.273811
BAB34532	348	149	19	1.03715
BAB34533	267	68.0268	14	1.67387
BAB34534	630	431	36.6872	0.692325
BAB34535	432	233	40	1.3963
BAB34536	414	215	21	0.794427
BAB34537	2580	2381	19.1974	0.0655776
BAB34538	330	131	4.72522	0.293375
BAB34539	699	500	10.7964	0.175623
BAB34540	744	545	30.986	0.462426
BAB34541	582	383	54	1.14675
BAB34543	528	329	212.4	5.25088
BAB34544	3474	3275	1361.99	3.38249
BAB34545	600	401	73.5606	1.49202
BAB34546	1314	1115	79.602	0.580661
BAB34547	270	71.016	11	1.25982
BAB34551	1119	920	21	0.185654
BAB34552	1794	1595	69	0.351853
BAB34553	708	509	54	0.862877
BAB34554	588	389	49	1.02452
BAB34555	399	200	31	1.26068
BAB34556	858	659	50	0.617103
BAB34557	1545	1346	216	1.30521
BAB34558	1137	938	118	1.02318
BAB34559	1305	1106	274	2.01497
BAB34560	2181	1982	1991	8.17035
BAB34561	447	248	257	8.42858
BAB34562	1140	941	761	6.57761
BAB34563	2097	1898	1263	5.41228
BAB34564	747	548	534	7.92563
BAB34565	645	446	859	15.665
BAB34566	306	107	2019	153.471
BAB34568	213	22.4695	12976	4697
BAB34570	1074	875	206	1.91484
BAB34571	2700	2501	175	0.569112
BAB34572	1029	830	73	0.715349
BAB34573	693	494	192	3.16117
BAB34574	1173	974	28	0.233815
BAB34575	2547	2348	182	0.630444
BAB34576	600	401	129	2.61649
BAB34577	306	107	72	5.47295
BAB34578	921	722	475	5.35093
BAB34581	1242	1043	412	3.21282
BAB34582	228	32.1317	470	118.97
BAB34583	1311	1112	2616	19.134
BAB34584	285	86.0009	67	6.33644
BAB34585	300	101	43	3.46274
BAB34586	285	86.0009	29	2.74264
BAB34587	624	425	41	0.784636
BAB34588	288	89.0004	18	1.64495
BAB34589	219	25.9389	10	3.13561
BAB34590	216	24.1385	13	4.38033
BAB34591	189	13.1915	88	54.2575
BAB34592	774	575	87.5573	1.2385
BAB34593	222	27.8721	13.1628	3.84108
BAB34594	216	24.1385	21.6276	7.28737
BAB34595	192	14.0216	11.3462	6.5815
BAB34596	183	11.741	0	0
BAB34597	681	482	20.3905	0.344075
BAB34598	786	587	36.0498	0.499502
BAB34599	297	98.0001	10.919	0.906208
BAB34600	144	6.5079	6	7.49865
BAB34601	165	8.64817	4.27957	4.02484
BAB34602	369	170	28.447	1.36101
BAB34603	252	53.2554	32	4.88719
BAB34604	273	74.0093	53	5.82455
BBE29404	183	11.741	30	20.782
BAB34607	522	323	5900	148.567
BAB34608	654	455	6811	121.751
BAB34609	216	24.1385	36	12.1301
BAB34610	297	98.0001	45.604	3.78486
BAB34611	147	6.75012	10	12.0493
BAB34612	900	701	90	1.04423
BAB34613	1437	1238	116	0.762097
BAB34614	270	71.016	12	1.37435
BAB34615	279	80.003	2.9375	0.298638
BAB34616	216	24.1385	3	1.01084
BAB34617	237	39.4185	18	3.71404
BAB34618	447	248	12.6136	0.413677
BAB34619	528	329	6.05556	0.149703
BAB34622	735	536	321	4.87095
BAB34623	723	524	11	0.17074
BAB34624	606	407	8.56842	0.17123
BAB34625	195	14.9308	1	0.544741
BAB34626	435	236	55.5963	1.91605
BAB34628	960	761	153	1.63523
BAB34629	270	71.016	157	17.9811
BAB34630	1905	1706	846.097	4.0338
BAB34631	888	689	0.00945113	0.000111567
BAB34632	327	128	275.365	17.4974
BBE29405	270	71.016	87	9.96406
BAB34633	180	11.1077	75.5	55.2833
BAB34634	273	74.0093	15	1.64846
BAB34635	216	24.1385	16.3265	5.50119
BAB34636	534	335	60.6517	1.47256
BAB34637	570	371	57.5714	1.26214
BBE29406	147	6.75012	11.5	13.8567
BAB34638	465	266	359.626	10.9962
BAB34639	186	12.4336	20.5885	13.468
BAB34640	294	95.0001	1144.7	98.0031
BAB34641	204	18.2087	40	17.8671
BAB34642	807	608	60	0.80264
BAB34643	1707	1508	249	1.34299
BAB34644	2145	1946	586	2.44922
BAB34645	1008	809	186	1.86998
BAB34646	1215	1016	348	2.78586
BAB34647	390	191	64	2.72533
BAB34648	462	263	33	1.02054
BAB34649	564	365	55	1.22558
BAB34650	651	452	97	1.74545
BAB34651	1938	1739	141.932	0.663825
BAB34652	270	71.016	13.2893	1.52202
BAB34653	189	13.1915	14	8.63188
BAB34655	1626	1427	317	1.80679
BAB34656	1269	1070	208	1.58108
BAB34657	279	80.003	28	2.84659
BAB34658	618	419	108	2.09644
BAB34659	735	536	231	3.50526
BAB34660	402	203	407	16.3069
BAB34661	657	458	25	0.443964
BAB34662	447	248	14	0.459145
BAB34663	252	53.2554	8	1.2218
BAB34664	1266	1067	156	1.18914
BAB34665	8382	8183	2591	2.5753
BAB34667	345	146	3096	172.473
BAB34668	213	22.4695	3124.33	1130.93
BAB34669	396	197	133	5.49109
BAB34670	660	461	154	2.71702
BAB34671	219	25.9389	19.3122	6.05556
BAB34672	285	86.0009	28	2.64806
BAB34673	222	27.8721	18	5.25262
BAB34674	630	431	1047	19.758
BAB34675	1329	1130	174	1.2524
BAB34676	495	296	33	0.906766
BAB34677	591	392	59	1.22416
BAB34678	801	602	75	1.0133
BAB34679	387	188	35	1.5142
BAB34680	696	497	37	0.605506
BAB34681	1092	893	75	0.683098
BAB34682	639	440	468	8.651
BAB34683	3963	3764	706	1.52556
BAB34684	1509	1310	868	5.38917
BAB34685	1344	1145	410	2.9124
BAB34686	831	632	264	3.3975
BAB34687	1128	929	380	3.32691
BAB34688	1272	1073	306	2.3195
BAB34689	1065	866	147	1.38062
BAB34690	414	215	77	2.9129
BAB34691	1326	1127	67	0.483531
BAB34692	2019	1820	73	0.326231
BAB34693	2424	2225	177	0.647018
BAB34694	1359	1160	84	0.588972
BAB34695	1611	1412	115	0.662424
BAB34696	492	293	20	0.555182
BAB34697	813	614	75	0.993496
BAB34698	783	584	75	1.04453
BAB34699	690	491	136	2.25284
BAB34700	1335	1136	255	1.82572
BAB34701	2523	2324	383	1.3404
BAB34702	702	503	123	1.98889
BAB34703	561	362	89	1.99965
BAB34704	624	425	12	0.229649
BAB34705	3813	3614	487	1.09601
BAB34706	1620	1421	31	0.177436
BAB34707	369	170	4	0.191375
BAB34708	762	563	12	0.173359
BAB34709	549	350	17	0.395052
BAB34710	282	83.0016	13	1.27388
BAB34711	1161	962	80	0.676376
BAB34712	2559	2360	260	0.896055
BAB34713	1224	1025	108	0.856985
BAB34714	954	755	58	0.624819
BAB34715	708	509	30	0.479376
BAB34716	657	458	9	0.159827
BAB34717	1311	1112	30	0.219427
BAB34718	789	590	7	0.0964982
BAB34719	1389	1190	75	0.51261
BAB34720	942	743	51	0.558283
BAB34721	987	788	71	0.732833
BAB34722	1203	1004	159	1.28806
BAB34723	1818	1619	185	0.92939
BAB34725	297	98.0001	81	6.72252
BAB34726	1386	1187	219	1.50061
BAB34727	564	365	23	0.512517
BAB34728	2361	2162	856	3.22026
BAB34730	1539	1340	1478.27	8.97268
BAB34731	348	149	140.16	7.65086
BAB34732	381	182	141.511	6.324
BAB34734	819	620	169.909	2.22894
BAB34735	540	341	72	1.71732
BAB34736	252	53.2554	4	0.610899
BAB34737	291	92.0002	3	0.26522
BAB34739	360	161	179	9.04275
BAB34740	1620	1421	220	1.25922
BAB34742	276	77.0053	60	6.33729
BAB34744	699	500	725	11.7935
BAB34745	303	104	217	16.9707
BAB34746	321	122	232	15.4668
BAB34747	1704	1505	1826	9.86819
BAB34748	465	266	275	8.40861
BAB34749	675	476	367	6.27093
BAB34750	618	419	288	5.59051
BAB34753	264	65.044	1450	181.315
BAB34756	672	473	125	2.14942
BAB34759	486	287	568	16.0968
BAB34760	426	227	93	3.33219
BAB34761	351	152	105	5.61848
BAB34762	1614	1415	892.662	5.13102
BAB34763	858	659	1031	12.7247
BAB34764	342	143	141	8.01967
BAB34765	330	131	154	9.56142
BAB34766	468	269	556	16.8111
BAB34767	1209	1010	973	7.83546
BAB34768	957	758	555	5.95521
BAB34769	1080	881	444	4.09902
BAB34771	774	575	172	2.43295
BAB34772	1143	944	235	2.02474
BAB34773	1059	860	267	2.52514
BAB34774	582	383	832	17.6684
BAB34775	1158	959	1232	10.4488
BAB34776	456	257	379	11.9944
BAB34777	1041	842	1594	15.3975
BAB34778	579	380	1575	33.7109
BAB34779	576	377	1741	37.5604
BAB34781	309	110	285	21.0729
BAB34783	2091	1892	297	1.27676
BAB34785	219	25.9389	59	18.5001
BBE29407	336	137	38	2.25598
BAB34787	195	14.9308	99	53.9294
BAB34788	180	11.1077	157	114.96
BAB34789	273	74.0093	311	34.178
BBE29408	198	15.9266	44	22.47
BAB34793	1125	926	99	0.869556
BAB34795	294	95.0001	98	8.39025
BAB34796	276	77.0053	230	24.293
BAB34797	459	260	87	2.72157
BAB34799	510	311	817	21.3666
BAB34800	624	425	844	16.152
BAB34801	234	36.8813	1262	278.309
BBE29409	192	14.0216	595	345.138
BAB34803	888	689	526.615	6.21652
BAB34804	327	128	99.4031	6.3163
BAB34805	1047	848	151	1.44829
BAB34809	1233	1034	144	1.1327
BAB34810	639	440	38	0.702432
BAB34811	270	71.016	50	5.72647
BAB34812	645	446	47	0.857109
BBE29410	501	302	234.13	6.30556
BAB34816	426	227	112	4.01296
BAB34817	183	11.741	40	27.7094
BAB34818	873	674	36	0.434426
BAB34819	2850	2651	927	2.84409
BAB34820	2385	2186	317.72	1.18214
BAB34821	906	707	50.3125	0.578801
BAB34822	1071	872	175.843	1.64014
BAB34824	819	620	39.2542	0.514953
BAB34825	486	287	65	1.84206
BAB34826	477	278	110.63	3.23668
BAB34827	222	27.8721	75	21.8859
BAB34828	375	176	120	5.54551
BAB34829	375	176	58	2.68033
BAB34830	492	293	167.026	4.63649
BAB34831	198	15.9266	56	28.5982
BAB34832	843	644	459	5.79696
BAB34833	939	740	1660	18.2452
BAB34834	738	539	3185	48.0611
BAB34835	555	356	2889	66.0041
BAB34836	522	323	3914	98.5579
BAB34837	834	635	651	8.33836
BAB34838	417	218	19	0.708876
BAB34839	390	191	36	1.533
BAB34840	651	452	119	2.14132
BAB34842	456	257	17	0.538008
BAB34843	459	260	42	1.31386
BAB34844	333	134	34	2.0637
BAB34845	312	113	156	11.2284
BAB34846	534	335	432	10.4885
BAB34847	1482	1283	580	3.67684
BAB34848	1158	959	1802	15.283
BAB34849	1503	1304	5709	35.6087
BAB34850	2514	2315	11179	39.2758
BAB34851	228	32.1317	110	27.8441
BAB34852	375	176	61	2.81897
BAB34855	921	722	2257	25.4254
BAB34856	1053	854	7783	74.1246
BAB34857	576	377	607	13.0955
BAB34858	567	368	176	3.8899
BAB34859	114	4.78619	18	30.5883
BAB34860	1119	920	1295	11.4487
BAB34861	255	56.1701	2741	396.896
BAB34862	246	47.5399	868	148.503
BAB34863	1047	848	1559	14.9528
BAB34864	561	362	907	20.3785
BAB34865	648	449	697	12.6258
BAB34866	1209	1010	636	5.12164
BAB34867	585	386	464	9.77696
BAB34868	648	449	360	6.52123
BAB34869	924	725	428	4.80152
BAB34870	1536	1337	2060	12.5317
BAB34871	417	218	293	10.9316
BAB34872	294	95.0001	160	13.6984
BAB34873	660	461	131	2.31123
BAB34874	417	218	10	0.373093
BAB34875	405	206	10	0.394826
BAB34876	696	497	69	1.12919
BAB34877	1206	1007	159	1.28422
BAB34878	756	557	32	0.46727
BAB34879	783	584	73	1.01668
BAB34880	699	500	36	0.585606
BAB34881	1098	899	42	0.379982
BAB34882	942	743	36	0.394082
BAB34883	1644	1445	262	1.47471
BAB34884	954	755	755	8.13342
BAB34885	3186	2987	30158	82.1184
BAB34887	960	761	4965	53.0649
BAB34888	624	425	1671	31.9787
BAB34889	522	323	134254	3380.63
BAB34890	174	9.99669	34506	28074.5
BAB34891	1041	842	14700	141.997
BAB34892	954	755	7881	84.9
BAB34893	930	731	10558	117.473
BAB34894	735	536	28616	434.227
BAB34895	237	39.4185	46644	9624.3
BAB34896	1242	1043	38295	298.628
BAB34897	810	611	373	4.96525
BAB34898	1023	824	1606	15.8523
BAB34899	642	443	2056	37.7479
BAB34900	1005	806	3973	40.0919
BAB34901	798	599	3803	51.6384
BAB34902	1434	1235	35833	235.988
BAB34903	2190	1991	707	2.88816
BAB34904	360	161	1324	66.886
BAB34905	378	179	1085	49.3003
BAB34906	642	443	1422	26.1077
BAB34907	825	626	687	8.92597
BAB34908	1026	827	1338	13.159
BAB34909	543	344	921	21.7758
BAB34910	1305	1106	3338	24.5473
BAB34911	540	341	1176	28.0496
BAB34912	696	497	494	8.08432
BAB34913	258	59.1108	1302	179.15
BAB34914	960	761	310	3.31322
BAB34915	3495	3296	5991	14.7838
BAB34916	1074	875	92	0.855171
BAB34917	1200	1001	3066	24.9122
BAB34918	702	503	2039	32.9703
BAB34919	1239	1040	2822	22.0697
BAB34920	912	713	1989	22.6892
BAB34921	822	623	1254	16.3713
BAB34922	1047	848	4403	42.2305
BAB34923	795	596	2723	37.1599
BAB34924	1119	920	259	2.28973
BAB34925	270	71.016	57	6.52818
BAB34926	345	146	186.539	10.3918
BAB34927	516	317	264	6.77357
BAB34928	231	34.449	109	25.735
BAB34929	477	278	3493	102.194
BAB34930	324	125	68	4.42458
BAB34931	426	227	34.6471	1.24141
BAB34932	1038	839	58.1928	0.564131
BAB34933	423	224	18.6923	0.678716
BAB34934	717	518	20	0.314032
BAB34935	318	119	4	0.273392
BAB34936	303	104	9	0.703854
BAB34937	318	119	7	0.478436
BAB34938	318	119	29	1.98209
BAB34939	438	239	74	2.5183
BAB34940	192	14.0216	23	13.3415
BAB34941	588	389	125.232	2.61842
BBE29411	105	4.43819	64.5	118.202
BAB34943	213	22.4695	4614.6	1670.37
BAB34945	1050	851	374.914	3.58324
BAB34946	375	176	52.0329	2.40457
BAB34947	822	623	298	3.89046
BBE29412	147	6.75012	78.0831	94.0847
BBE29413	168	9.06081	41.1415	36.9306
BAB34950	1938	1739	613.147	2.86773
BAB34951	183	11.741	5	3.46367
BAB34952	270	71.016	5	0.572647
BAB34953	216	24.1385	7.5	2.52711
BAB34954	345	146	29.65	1.65175
BAB34955	534	335	82.3006	1.99816
BAB34956	570	371	57.5714	1.26214
BBE29414	147	6.75012	11.5	13.8567
BAB34957	468	269	101.763	3.07687
BAB34958	207	19.5103	0	0
BAB34959	225	29.9375	51	13.8557
BAB34961	141	6.28195	23	29.7787
BAB34962	90	3.96502	102	209.232
BAB34963	366	167	117.25	5.71044
BAB34964	564	365	103.14	2.2983
BAB34965	1662	1463	188.75	1.04934
BAB34966	1938	1739	187.293	0.875982
