target_id	length	eff_length	est_counts	tpm
BAB34143	1320	1121	642	4.04541
BAB34144	2199	2000	455	1.607
BAB34145	678	479	137	2.02031
BAB34146	2685	2486	821	2.33279
BAB34147	573	374	97	1.83203
BAB34148	2049	1850	159	0.607098
BAB34149	1674	1475	137	0.656088
BAB34150	90	3.96502	0	0
BAB34151	207	19.5103	516	186.818
BAB34152	4200	4001	728.983	1.28701
BAB34153	543	344	36	0.739226
BAB34154	1074	875	243.374	1.96472
BAB34155	510	311	2385	54.1703
BAB34156	1419	1220	5096	29.5055
BAB34157	1482	1283	1628	8.96316
BAB34158	744	545	1224	15.8642
BAB34159	657	458	847	13.0633
BAB34160	933	734	1497	14.4065
BAB34161	735	536	772	10.1739
BAB34162	792	593	702	8.36211
BAB34163	1047	848	221	1.8409
BAB34164	1062	863	292	2.39004
BAB34165	732	533	177	2.34574
BAB34167	567	368	136	2.6105
BAB34168	1284	1085	13641	88.8076
BAB34169	405	206	12434	426.361
BAB34170	348	149	5044	239.123
BAB34171	1767	1568	18633	83.9402
BAB34172	717	518	10352	141.165
BAB34174	2802	2603	22438	60.8896
BAB34175	1218	1019	12201	84.5775
BAB34176	1167	968	9579	69.9002
BAB34177	870	671	8741	92.0178
BAB34178	906	707	129	1.28885
BAB34179	603	404	72	1.25888
BAB34180	1653	1454	172	0.835598
BAB34181	1281	1082	88	0.574498
BAB34182	318	119	41	2.43372
BAB34183	1371	1172	251	1.51279
BAB34184	1242	1043	246	1.66604
BAB34185	1446	1247	172	0.974306
BAB34186	1389	1190	149	0.884449
BAB34187	450	251	18	0.506562
BAB34189	423	224	16	0.504551
BAB34190	945	746	24	0.227251
BAB34191	1569	1370	11278	58.1494
BAB34192	1140	941	6946	52.1409
BBE29399	114	4.78619	330	487.032
BAB34193	294	95.0001	1456	108.261
BAB34194	405	206	3887	133.285
BAB34195	693	494	5638	80.6179
BAB34196	429	230	2482	76.2267
BAB34197	1185	986	9578	68.6169
BAB34198	1293	1094	28371	183.185
BAB34199	522	323	26670	583.249
BAB34200	792	593	10469	124.705
BAB34201	1044	845	14483	121.07
BAB34202	720	521	10397	140.963
BAB34203	942	743	2353	22.37
BAB34204	381	182	5904	229.144
BAB34205	1053	854	15541	128.545
BAB34206	753	554	23409	298.474
BAB34207	1041	842	3422	28.7079
BAB34208	1149	950	1681	12.4991
BAB34209	1047	848	1107	9.22115
BAB34210	1017	818	1480	12.7803
BAB34211	1473	1274	1830	10.1465
BAB34212	789	590	1382	16.5459
BAB34213	150	7.01018	822	828.278
BAB34214	774	575	2041	25.0731
BAB34215	690	491	787	11.3221
BAB34216	1059	860	1129	9.27318
BAB34217	819	620	1815	20.6785
BAB34218	996	797	10554	93.5389
BAB34219	954	755	248	2.32027
BAB34220	1053	854	20	0.165427
BAB34221	1434	1235	55	0.314579
BAB34222	2262	2063	413	1.41411
BAB34223	1284	1085	2291	14.9152
BAB34225	168	9.06081	2	1.55918
BAB34227	603	404	64	1.11901
BAB34228	222	27.8721	10.2323	2.59321
BAB34229	216	24.1385	21	6.14529
BAB34230	192	14.0216	4	2.0151
BAB34231	183	11.741	5	3.00813
BAB34232	681	482	64.462	0.944691
BAB34235	624	425	28.2494	0.46952
BAB34236	666	467	71	1.07393
BAB34237	960	761	514	4.77103
BAB34238	690	491	250	3.5966
BAB34239	744	545	246.215	3.19118
BAB34240	399	200	212	7.48754
BAB34241	216	24.1385	47	13.7537
BAB34242	498	299	45	1.0631
BAB34243	468	269	40.9716	1.07588
BAB34244	207	19.5103	8.02837	2.90668
BAB34245	153	7.28986	21	20.3485
BAB34247	492	293	75	1.80812
BAB34248	2103	1904	225	0.834736
BAB34249	1125	926	102	0.778077
BAB34252	2028	1829	321	1.23972
BAB34253	324	125	22	1.24321
BAB34254	276	77.0053	19	1.74288
BAB34255	579	380	28	0.520485
BAB34256	402	203	34	1.18309
BAB34257	744	545	167	2.16448
BAB34258	387	188	17	0.638741
BAB34259	330	131	9	0.485294
BAB34260	3066	2867	258	0.635661
BAB34261	330	131	39	2.10294
BAB34262	699	500	34.6018	0.488834
BAB34263	744	545	0.00984221	0.000127564
BAB34264	513	314	12	0.269951
BAB34265	3414	3215	381.832	0.838928
BAB34266	600	401	25	0.440381
BAB34267	1317	1118	42	0.265363
BAB34268	270	71.016	12.1898	1.21248
BAB34269	981	782	174	1.57172
BAB34270	1020	821	431	3.70824
BAB34271	882	683	63	0.651558
BAB34272	135	5.87326	18	21.6484
BAB34273	699	500	884	12.4887
BAB34274	477	278	5404	137.311
BAB34275	1290	1091	10718	69.3941
BAB34276	1041	842	11808	99.0599
BAB34277	1155	956	4779	35.3112
BAB34278	756	557	2517	31.9199
BAB34279	678	479	3744	55.212
BAB34280	2022	1823	6894	26.7127
BAB34281	909	710	3407	33.8959
BAB34282	990	791	6588	58.8316
BAB34283	513	314	3221	72.4594
BAB34284	486	287	1450	35.6878
BAB34285	246	47.5399	184	27.3397
BAB34286	453	254	1380	38.3777
BAB34287	705	506	3055	42.6476
BAB34288	714	515	72	0.987549
BAB34289	957	758	1029	9.58914
BAB34290	1242	1043	1518	10.2807
BAB34291	762	563	1158	14.5289
BAB34292	411	212	1235	41.1495
BAB34293	1107	908	1375	10.6967
BAB34294	1134	935	1288	9.73056
BAB34295	1737	1538	2933	13.4707
BAB34296	996	797	1853	16.4229
BAB34297	672	473	1138	16.9947
BAB34298	1368	1169	12731	76.9275
BAB34299	2013	1814	170	0.66198
BAB34300	2151	1952	1887	6.8285
BAB34301	963	764	1404	12.981
BAB34302	1086	887	1763	14.0398
BAB34303	261	62.0706	496	56.4455
BAB34304	267	68.0268	249	25.8555
BAB34305	684	485	382	5.56359
BAB34306	2283	2084	443	1.50155
BAB34307	261	62.0706	206	23.4431
BAB34308	927	728	1017	9.86786
BAB34309	2226	2027	1306	4.55117
BAB34310	723	524	2656	35.8039
BAB34311	660	461	2524	38.6742
BAB34312	747	548	12805	165.056
BAB34313	504	305	24309	562.99
BAB34314	888	689	2196	22.5137
BAB34315	516	317	96973	2160.85
BAB34316	1584	1385	1130	5.76318
BAB34317	468	269	1115	29.279
BAB34318	1119	920	781	5.99648
BAB34319	921	722	6919	67.6923
BAB34320	1593	1394	21716	110.04
BAB34321	1266	1067	12762	84.4866
BAB34322	816	617	2863	32.777
BAB34325	900	701	68	0.685211
BAB34326	663	464	146	2.22264
BAB34327	750	551	1220	15.6402
BAB34328	1236	1037	2213	15.0743
BAB34331	1872	1673	3546	14.9719
BAB34332	1539	1340	3652	19.2513
BAB34333	921	722	824	8.06164
BAB34334	912	713	344	3.40802
BAB34335	2349	2150	105	0.344972
BAB34336	1329	1130	93	0.58135
BBE29400	330	131	632	34.0784
BBE29401	387	188	832	31.2607
BAB34338	1326	1127	6951	43.5669
BAB34339	384	185	829	31.6531
BAB34340	1116	917	1846	14.2199
BAB34341	627	428	2413	39.8242
BAB34342	1203	1004	6055	42.6004
BAB34343	759	560	2285	28.8225
BAB34344	597	398	1066	18.9194
BAB34345	1233	1034	1011	6.9066
BAB34346	279	80.003	258	22.7797
BAB34347	816	617	1405	16.0851
BAB34348	1209	1010	1354	9.46958
BAB34349	537	338	465	9.71784
BAB34350	1686	1487	3802	18.0607
BAB34351	378	179	412	16.2584
BAB34352	258	59.1108	663	79.2283
BAB34353	288	89.0004	292	23.1752
BAB34354	723	524	1243	16.7561
BAB34355	903	704	1051	10.5454
BAB34356	477	278	3154	80.1402
BAB34357	1113	914	7249	56.0229
BAB34358	1134	935	3672	27.7412
BAB34359	954	755	683	6.39009
BAB34360	846	647	1286	14.0401
BAB34361	489	290	600	14.6146
BAB34362	1128	929	1025	7.79366
BAB34363	1326	1127	46	0.288315
BAB34364	321	122	17	0.984289
BAB34365	1482	1283	981	5.40102
BAB34366	732	533	24717	327.568
BAB34367	669	470	6311	94.8492
BAB34368	717	518	4194	57.1916
BAB34369	732	533	12290	162.876
BAB34370	729	530	8669	115.538
BAB34371	516	317	6236	138.957
BAB34372	1242	1043	28	0.18963
BAB34373	291	92.0002	2	0.153559
BAB34375	324	125	562	31.7585
BAB34376	831	632	898	10.0367
BAB34377	1014	815	1411	12.2293
BAB34378	1431	1232	1426	8.17603
BAB34379	1002	803	2640	23.2232
BAB34380	1719	1520	14305	66.478
BAB34381	969	770	99	0.908192
BAB34382	1653	1454	149	0.723861
BAB34383	900	701	1462	14.732
BAB34384	696	497	2936	41.7285
BAB34385	1659	1460	1592	7.70236
BAB34386	993	794	7334	65.246
BAB34387	1116	917	1128	8.68907
BAB34388	1947	1748	1936	7.82343
BAB34389	225	29.9375	4655	1098.34
BAB34390	321	122	1672	96.8077
BAB34391	2277	2078	20161	68.533
BAB34392	219	25.9389	18073	4921.67
BAB34393	705	506	2079	29.0227
BAB34394	1722	1523	3685	17.0911
BAB34395	1767	1568	1638	7.37906
BAB34396	966	767	15954	146.929
BAB34397	495	296	10814	258.064
BAB34398	4029	3830	19274	35.5473
BAB34399	612	413	3879	66.3442
BAB34400	1344	1145	3933	24.2634
BAB34401	1293	1094	24297	156.88
BAB34402	2445	2246	340	1.06931
BAB34403	618	419	67	1.12952
BAB34404	864	665	1703	18.0895
BAB34405	627	428	33266	549.023
BAB34406	1149	950	1168	8.68466
BAB34407	1431	1232	339	1.94367
BAB34408	741	542	2670	34.7973
BAB34409	2283	2084	77822	263.778
BAB34410	858	659	3390	36.3369
BAB34411	1761	1562	26925	121.761
BAB34412	693	494	977	13.9701
BAB34413	1089	890	36129	286.747
BAB34414	1284	1085	10607	69.0552
BAB34415	765	566	250	3.12002
BAB34416	684	485	12835	186.934
BAB34417	1674	1475	369768	1770.8
BAB34418	285	86.0009	11426	938.48
BAB34419	2265	2066	821	2.80702
BAB34420	1749	1550	12126	55.2611
BAB34421	987	788	3815	34.1981
BAB34422	1233	1034	2431	16.6073
BAB34423	183	11.741	444	267.122
BAB34424	747	548	2641	34.0425
BAB34425	894	695	955	9.70626
BAB34426	780	581	695	8.44972
BAB34427	786	587	2119	25.4992
BAB34428	1323	1124	2470	15.5226
BAB34429	705	506	1728	24.1227
BAB34430	4461	4262	10884	18.0388
BAB34431	1848	1649	8053	34.4961
BAB34432	549	350	10517	212.255
BAB34433	648	449	9900	155.748
BAB34434	1191	992	58051	413.363
BAB34435	1089	890	70730	561.367
BAB34436	1401	1202	27057	159.004
BAB34437	1203	1004	24240	170.542
BAB34438	2613	2414	7707	22.5518
BAB34439	768	569	308	3.82359
BAB34440	792	593	74	0.881476
BAB34441	1146	947	158	1.17853
BAB34442	960	761	187	1.73576
BAB34443	576	377	178	3.33512
BAB34444	540	341	65	1.34646
BAB34445	702	503	63	0.88472
BAB34448	981	782	253	2.28532
BAB34449	477	278	41	1.04177
BAB34450	564	365	39	0.754754
BAB34452	1011	812	12202	106.147
BAB34453	543	344	1653	33.9428
BAB34454	1110	911	3158	24.4865
BAB34455	2109	1910	9273	34.2942
BAB34456	1908	1709	9691	40.0553
BAB34457	1254	1055	3373	22.5838
BAB34458	1641	1442	7573	37.0968
BAB34459	564	365	2080	40.2535
BAB34460	168	9.06081	9717	7575.28
BAB34461	627	428	18229	300.852
BAB34462	1761	1562	8525	38.552
BAB34463	453	254	1845	51.3093
BAB34464	1041	842	315338	2645.44
BAB34465	510	311	4787	108.727
BAB34466	630	431	607	9.94821
BAB34467	2163	1964	5020	18.0549
BAB34468	447	248	1758	50.0727
BAB34469	2055	1856	2147	8.17123
BAB34470	459	260	1107	30.0751
BAB34471	663	464	816	12.4224
BAB34472	414	215	2758	90.6127
BAB34473	318	119	3892	231.025
BAB34474	1176	977	3949	28.5513
BAB34475	279	80.003	716	63.218
BAB34476	330	131	1749	94.3087
BAB34477	660	461	37608	576.252
BAB34478	1020	821	617	5.30854
BAB34479	243	44.7603	57	8.99528
BAB34480	2472	2273	336.947	1.04712
BAB34481	192	14.0216	11	5.54152
BAB34482	189	13.1915	18	9.63852
BAB34484	186	12.4336	25	14.2029
BAB34486	390	191	52	1.92311
BAB34487	129	5.5143	8	10.2479
BAB34488	156	7.59116	22	20.4714
BAB34490	288	89.0004	6951	551.682
BAB34491	192	14.0216	2936	1479.08
BAB34492	402	203	4834	168.207
BAB34493	273	74.0093	141	13.4576
BAB34494	426	227	90	2.80059
BBE29402	456	257	369	10.1421
BAB34496	1092	893	288	2.27811
BAB34497	747	548	152	1.95928
BAB34498	771	572	208.568	2.57563
BAB34499	414	215	83	2.72692
BAB34500	774	575	137	1.68301
BAB34502	138	6.07083	2139	2488.83
BAB34503	213	22.4695	2550.08	801.665
BAB34505	1050	851	156.561	1.29953
BAB34506	372	173	19.5347	0.797615
BAB34507	372	173	22	0.898276
BAB34508	819	620	172	1.95961
BAB34509	240	42.049	533.804	89.6727
BAB34510	588	389	905	16.4336
BAB34511	1851	1652	832.718	3.56058
BAB34512	327	128	499.582	27.5696
BAB34513	651	452	460.229	7.19231
BAB34514	315	116	39.5731	2.40977
BAB34516	525	326	20.75	0.449607
BAB34515	186	12.4336	0	0
BAB34517	114	4.78619	1	1.47585
BAB34519	534	335	249	5.25035
BAB34521	273	74.0093	163	15.5573
BAB34523	207	19.5103	7	2.53436
BAB34524	276	77.0053	422.782	38.782
BAB34525	381	182	185.339	7.19333
BAB34526	348	149	72.5753	3.44061
BAB34527	1539	1340	1216.7	6.41373
BAB34528	243	44.7603	54.1775	8.54987
BAB34529	1965	1766	147.167	0.588646
BBE29403	207	19.5103	15.5	5.61179
BAB34530	1593	1394	302	1.5303
BAB34531	1506	1307	62.5	0.337783
BAB34532	348	149	41.5	1.96741
BAB34533	267	68.0268	34	3.53047
BAB34534	630	431	77.9506	1.27754
BAB34535	432	233	66.5	2.01604
BAB34536	414	215	35.9692	1.18175
BAB34537	2580	2381	28.3962	0.084243
BAB34538	330	131	9.9773	0.537991
BAB34539	699	500	32.2775	0.455998
BAB34540	744	545	54.9876	0.712692
BAB34541	582	383	79	1.45701
BAB34543	528	329	664.096	14.2583
BAB34544	3474	3275	1572.5	3.39166
BAB34545	600	401	106.468	1.87547
BAB34546	1314	1115	63.1208	0.399881
BAB34547	270	71.016	24.4898	2.43592
BAB34551	1119	920	84	0.644948
BAB34552	1794	1595	234	1.03631
BAB34553	708	509	158	2.19267
BAB34554	588	389	82	1.48901
BAB34555	399	200	89	3.14336
BAB34556	858	659	150	1.60783
BAB34557	1545	1346	527	2.76566
BAB34558	1137	938	302	2.27425
BAB34559	1305	1106	694	4.43239
BAB34560	2181	1982	1344	4.78993
BAB34561	447	248	183	5.21234
BAB34562	1140	941	447	3.35545
BAB34563	2097	1898	965	3.59141
BAB34564	747	548	310	3.9959
BAB34565	645	446	489	7.74475
BAB34566	306	107	1974	130.316
BAB34568	213	22.4695	1694	532.541
BAB34570	1074	875	127	1.02525
BAB34571	2700	2501	280	0.79082
BAB34572	1029	830	234	1.99146
BAB34573	693	494	400	5.71961
BAB34574	1173	974	53	0.384371
BAB34575	2547	2348	232	0.697948
BAB34576	600	401	553	9.74124
BAB34577	306	107	817	53.9351
BAB34578	921	722	7046	68.9349
BAB34581	1242	1043	3970	26.8868
BAB34582	228	32.1317	6162	1354.63
BAB34583	1311	1112	4873	30.9546
BAB34584	285	86.0009	104	8.54209
BAB34585	300	101	45	3.1472
BAB34586	285	86.0009	55	4.51745
BAB34587	624	425	137	2.27701
BAB34588	288	89.0004	51	4.04773
BAB34589	219	25.9389	21	5.71876
BAB34590	216	24.1385	26	7.60846
BAB34591	189	13.1915	93	49.799
BAB34592	774	575	179.218	2.20165
BAB34593	222	27.8721	7.92175	2.00763
BAB34594	216	24.1385	36.6102	10.7133
BAB34595	192	14.0216	17.8417	8.98821
BAB34596	183	11.741	5	3.00813
BAB34597	681	482	42.798	0.627206
BAB34598	786	587	61.002	0.734074
BAB34599	297	98.0001	23.9672	1.72753
BAB34600	144	6.5079	0	0
BAB34601	165	8.64817	10.9459	8.94051
BAB34602	369	170	29.4724	1.22462
BAB34603	252	53.2554	45	5.96873
BAB34604	273	74.0093	59	5.63118
BBE29404	183	11.741	44	26.4716
BAB34607	522	323	8250	180.42
BAB34608	654	455	6774	105.164
BAB34609	216	24.1385	87	25.4591
BAB34610	297	98.0001	54.071	3.89737
BAB34611	147	6.75012	20	20.9292
BAB34612	900	701	163	1.64249
BAB34613	1437	1238	230	1.31232
BAB34614	270	71.016	36	3.5808
BAB34615	279	80.003	7.07865	0.624997
BAB34616	216	24.1385	4.5	1.31685
BAB34617	237	39.4185	29.5	5.28635
BAB34618	447	248	16.02	0.456293
BAB34619	528	329	21.7875	0.467784
BAB34622	735	536	484	6.37843
BAB34623	723	524	34	0.458333
BAB34624	606	407	39.27	0.681553
BAB34625	195	14.9308	5	2.36549
BAB34626	435	236	33.4359	1.00077
BAB34628	960	761	185	1.7172
BAB34629	270	71.016	268	26.6571
BAB34630	1905	1706	1500.71	6.21371
BAB34631	888	689	0	0
BAB34632	327	128	499.582	27.5696
BBE29405	270	71.016	163	16.2131
BAB34633	180	11.1077	104	66.1364
BAB34634	273	74.0093	64	6.10839
BAB34635	216	24.1385	28.5577	8.35692
BAB34636	534	335	92.0606	1.94117
BAB34637	570	371	85.7143	1.63197
BBE29406	147	6.75012	21.3258	22.3166
BAB34638	465	266	538.675	14.3047
BAB34639	186	12.4336	0	0
BAB34640	294	95.0001	2543.4	189.114
BAB34641	204	18.2087	52	20.1724
BAB34642	807	608	185	2.14932
BAB34643	1707	1508	481	2.25308
BAB34644	2145	1946	1205	4.37399
BAB34645	1008	809	249	2.17412
BAB34646	1215	1016	638	4.43568
BAB34647	390	191	170	6.28708
BAB34648	462	263	91	2.4441
BAB34649	564	365	96	1.85785
BAB34650	651	452	191	2.98489
BAB34651	1938	1739	202.893	0.82414
BAB34652	270	71.016	50.4381	5.0169
BAB34653	189	13.1915	47	25.1672
BAB34655	1626	1427	780	3.86104
BAB34656	1269	1070	454	2.99713
BAB34657	279	80.003	47	4.14978
BAB34658	618	419	161	2.71422
BAB34659	735	536	392	5.166
BAB34660	402	203	398	13.8491
BAB34661	657	458	105	1.61941
BAB34662	447	248	48	1.36717
BAB34663	252	53.2554	51	6.76456
BAB34664	1266	1067	434	2.87315
BAB34665	8382	8183	4641	4.0062
BAB34667	345	146	9524	460.787
BAB34668	213	22.4695	4713.26	1481.7
BAB34669	396	197	216	7.74499
BAB34670	660	461	235	3.60081
BAB34671	219	25.9389	36.2539	9.87274
BAB34672	285	86.0009	49	4.02464
BAB34673	222	27.8721	39	9.8839
BAB34674	630	431	771	12.636
BAB34675	1329	1130	315	1.96909
BAB34676	495	296	27	0.644326
BAB34677	591	392	39	0.702768
BAB34678	801	602	47	0.551486
BAB34679	387	188	32	1.20234
BAB34680	696	497	65	0.923826
BAB34681	1092	893	301	2.38094
BAB34682	639	440	887	14.2398
BAB34683	3963	3764	1019	1.91231
BAB34684	1509	1310	2881	15.5348
BAB34685	1344	1145	819	5.05256
BAB34686	831	632	355	3.96775
BAB34687	1128	929	541	4.11353
BAB34688	1272	1073	472	3.10725
BAB34689	1065	866	899	7.33289
BAB34690	414	215	65	2.13554
BAB34691	1326	1127	108	0.676914
BAB34692	2019	1820	118	0.457977
BAB34693	2424	2225	227	0.720658
BAB34694	1359	1160	94	0.572405
BAB34695	1611	1412	1069	5.34782
BAB34696	492	293	237	5.71366
BAB34697	813	614	891	10.2504
BAB34698	783	584	117	1.41516
BAB34699	690	491	696	10.0129
BAB34700	1335	1136	1463	9.09703
BAB34701	2523	2324	644	1.95742
BAB34702	702	503	163	2.28904
BAB34703	561	362	85	1.65861
BAB34704	624	425	12	0.199446
BAB34705	3813	3614	1089	2.1285
BAB34706	1620	1421	47	0.233635
BAB34707	369	170	7	0.290859
BAB34708	762	563	28	0.351304
BAB34709	549	350	21	0.423823
BAB34710	282	83.0016	10	0.851034
BAB34711	1161	962	140	1.02798
BAB34712	2559	2360	279	0.835075
BAB34713	1224	1025	258	1.77799
BAB34714	954	755	112	1.04786
BAB34715	708	509	50	0.693882
BAB34716	657	458	33	0.508958
BAB34717	1311	1112	79	0.501829
BAB34718	789	590	14	0.167614
BAB34719	1389	1190	91	0.540167
BAB34720	942	743	70	0.665492
BAB34721	987	788	100	0.896411
BAB34722	1203	1004	330	2.32174
BAB34723	1818	1619	345	1.50524
BAB34725	297	98.0001	143	10.3073
BAB34726	1386	1187	268	1.59484
BAB34727	564	365	29	0.561227
BAB34728	2361	2162	1883	6.15217
BAB34730	1539	1340	1216.7	6.41373
BAB34731	348	149	72.5753	3.44061
BAB34732	381	182	93.9209	3.64522
BAB34734	819	620	319.798	3.64349
BAB34735	540	341	152	3.14864
BAB34736	252	53.2554	6	0.795831
BAB34737	291	92.0002	12	0.921352
BAB34739	360	161	170	7.45859
BAB34740	1620	1421	357	1.77463
BAB34742	276	77.0053	123	11.2828
BAB34744	699	500	746	10.5391
BAB34745	303	104	286	19.4252
BAB34746	321	122	308	17.833
BAB34747	1704	1505	2299	10.7904
BAB34748	465	266	310	8.23215
BAB34749	675	476	236	3.50218
BAB34750	618	419	401	6.76027
BAB34753	264	65.044	2156	234.14
BAB34756	672	473	500	7.46693
BAB34759	486	287	352	8.66352
BAB34760	426	227	158	4.9166
BAB34761	351	152	107	4.97249
BAB34762	1614	1415	1585	7.91236
BAB34763	858	659	1054	11.2977
BAB34764	342	143	195	9.63234
BAB34765	330	131	206	11.1078
BAB34766	468	269	755	19.8257
BAB34767	1209	1010	1271	8.8891
BAB34768	957	758	778	7.2501
BAB34769	1080	881	527	4.2254
BAB34771	774	575	259	3.18174
BAB34772	1143	944	224	1.67614
BAB34773	1059	860	341	2.80085
BAB34774	582	383	1059	19.5313
BAB34775	1158	959	1558	11.4758
BAB34776	456	257	641	17.6181
BAB34777	1041	842	2815	23.6156
BAB34778	579	380	4905	91.1777
BAB34779	576	377	5838	109.385
BAB34781	309	110	863	55.4181
BAB34783	2091	1892	596	2.22515
BAB34785	219	25.9389	57	15.5223
BBE29407	336	137	47	2.42332
BAB34787	195	14.9308	102	48.2559
BAB34788	180	11.1077	196	124.642
BAB34789	273	74.0093	600	57.2662
BBE29408	198	15.9266	40	17.7407
BAB34793	1125	926	199	1.51801
BAB34795	294	95.0001	89	6.61758
BAB34796	276	77.0053	369	33.8485
BAB34797	459	260	119	3.23301
BAB34799	510	311	310	7.04101
BAB34800	624	425	680	11.302
BAB34801	234	36.8813	1475	282.501
BBE29409	192	14.0216	668	336.521
BAB34803	888	689	477.794	4.89841
BAB34804	327	128	126.723	6.99326
BAB34805	1047	848	207	1.72428
BAB34809	1233	1034	204	1.39362
BAB34810	639	440	86	1.38064
BAB34811	270	71.016	121	12.0355
BAB34812	645	446	72	1.14033
BBE29410	501	302	353.615	8.27098
BAB34816	426	227	118.098	3.67494
BAB34817	183	11.741	37	22.2602
BAB34818	873	674	32	0.335369
BAB34819	2850	2651	696	1.85453
BAB34820	2385	2186	655.846	2.11926
BAB34821	906	707	164.323	1.64177
BAB34822	1071	872	265.504	2.15074
BAB34824	819	620	57.8891	0.659536
BAB34825	486	287	66	1.62441
BAB34826	477	278	104.927	2.66609
BAB34827	222	27.8721	164	41.5631
BAB34828	375	176	146	5.85968
BAB34829	375	176	97	3.89307
BAB34830	492	293	293.169	7.06779
BAB34831	198	15.9266	122	54.1091
BAB34832	843	644	817	8.96127
BAB34833	939	740	2878	27.4721
BAB34834	738	539	6556	85.9179
BAB34835	555	356	5367	106.492
BAB34836	522	323	2301	50.3208
BAB34837	834	635	576	6.40741
BAB34838	417	218	99	3.20784
BAB34839	390	191	115	4.25302
BAB34840	651	452	407	6.36047
BAB34842	456	257	33	0.907015
BAB34843	459	260	121	3.28735
BAB34844	333	134	43	2.26672
BAB34845	312	113	87	5.43844
BAB34846	534	335	1013	21.3598
BAB34847	1482	1283	1567	8.62732
BAB34848	1158	959	1620	11.9325
BAB34849	1503	1304	10553	57.1652
BAB34850	2514	2315	12795	39.0412
BAB34851	228	32.1317	1347	296.12
BAB34852	375	176	2810	112.779
BAB34855	921	722	3634	35.5534
BAB34856	1053	854	11525	95.3271
BAB34857	576	377	3342	62.6179
BAB34858	567	368	641	12.3039
BAB34859	114	4.78619	31	45.7515
BAB34860	1119	920	3437	26.3891
BAB34861	255	56.1701	5209	655.062
BAB34862	246	47.5399	2055	305.342
BAB34863	1047	848	15061	125.456
BAB34864	561	362	3159	61.6417
BAB34865	648	449	6005	94.4713
BAB34866	1209	1010	452	3.16119
BAB34867	585	386	1127	20.6239
BAB34868	648	449	820	12.9003
BAB34869	924	725	987	9.6164
BAB34870	1536	1337	1894	10.0065
BAB34871	417	218	529	17.1409
BAB34872	294	95.0001	385	28.6266
BAB34873	660	461	295	4.52017
BAB34874	417	218	23	0.745255
BAB34875	405	206	29	0.994407
BAB34876	696	497	132	1.87608
BAB34877	1206	1007	429	3.00927
BAB34878	756	557	42	0.532632
BAB34879	783	584	137	1.65707
BAB34880	699	500	46	0.649862
BAB34881	1098	899	77	0.605013
BAB34882	942	743	92	0.874646
BAB34883	1644	1445	687	3.35832
BAB34884	954	755	1125	10.5254
BAB34885	3186	2987	22094	52.2483
BAB34887	960	761	3693	34.279
BAB34888	624	425	6519	108.349
BAB34889	522	323	85695	1874.07
BAB34890	174	9.99669	34968	24708.6
BAB34891	1041	842	16970	142.365
BAB34892	954	755	10532	98.5365
BAB34893	930	731	13134	126.915
BAB34894	735	536	31863	419.909
BAB34895	237	39.4185	76084	13634.1
BAB34896	1242	1043	47295	320.305
BAB34897	810	611	832	9.61868
BAB34898	1023	824	1680	14.4018
BAB34899	642	443	2185	34.8402
BAB34900	1005	806	3656	32.0409
BAB34901	798	599	9832	115.944
BAB34902	1434	1235	16776	95.9522
BAB34903	2190	1991	804	2.85245
BAB34904	360	161	4000	175.496
BAB34905	378	179	3389	133.737
BAB34906	642	443	3636	57.9767
BAB34907	825	626	1293	14.5901
BAB34908	1026	827	3074	26.2562
BAB34909	543	344	3139	64.4564
BAB34910	1305	1106	2507	16.0115
BAB34911	540	341	1730	35.8365
BAB34912	696	497	962	13.6726
BAB34913	258	59.1108	703	84.0083
BAB34914	960	761	6324	58.7003
BAB34915	3495	3296	11376	24.3801
BAB34916	1074	875	160	1.29165
BAB34917	1200	1001	2829	19.9633
BAB34918	702	503	2103	29.5328
BAB34919	1239	1040	4139	28.1122
BAB34920	912	713	3097	30.6821
BAB34921	822	623	3152	35.7381
BAB34922	1047	848	12291	102.382
BAB34923	795	596	3695	43.7927
BAB34924	1119	920	678	5.20565
BAB34925	270	71.016	93	9.2504
BAB34926	345	146	375.508	18.1677
BAB34927	516	317	549	12.2334
BAB34928	231	34.449	158	32.3977
BAB34929	477	278	3231	82.0967
BAB34930	324	125	80	4.52078
BAB34931	426	227	98.5594	3.06694
BAB34932	1038	839	125.68	1.05813
BAB34933	423	224	37.3585	1.17808
BAB34934	717	518	64	0.872738
BAB34935	318	119	21	1.24654
BAB34936	303	104	15	1.01881
BAB34937	318	119	27	1.60269
BAB34938	318	119	54	3.20539
BAB34939	438	239	147	4.34463
BAB34940	192	14.0216	35	17.6321
BAB34941	588	389	218.656	3.97049
BBE29411	105	4.43819	98.5	156.77
BAB34943	213	22.4695	3697.25	1162.3
BAB34945	1050	851	386.377	3.20712
BAB34946	375	176	66.1622	2.65541
BAB34947	822	623	692	7.84606
BBE29412	147	6.75012	135.094	141.37
BBE29413	168	9.06081	84	65.4856
BAB34950	1938	1739	922	3.74511
BAB34951	183	11.741	12	7.21952
BAB34952	270	71.016	15	1.492
BAB34953	216	24.1385	22.8991	6.70103
BAB34954	345	146	80.2427	3.88227
BAB34955	534	335	115.695	2.43951
BAB34956	570	371	85.7143	1.63197
BBE29414	147	6.75012	21.3258	22.3166
BAB34957	468	269	166.747	4.37863
BAB34958	207	19.5103	0	0
BAB34959	225	29.9375	131	30.9093
