target_id	length	eff_length	est_counts	tpm
BAB34149	1674	1475	75	0.468058
BAB34150	90	3.96502	0	0
BAB34151	207	19.5103	335	158.056
BAB34152	4200	4001	1134.34	2.60979
BAB34153	543	344	19	0.508424
BAB34154	1074	875	80.9866	0.851993
BAB34155	510	311	115	3.40383
BAB34156	1419	1220	983	7.41693
BAB34157	1482	1283	304	2.18111
BAB34158	744	545	246	4.15498
BAB34159	657	458	202	4.05991
BAB34160	933	734	384	4.81577
BAB34161	735	536	281	4.82583
BAB34162	792	593	228	3.53925
BAB34163	1047	848	176	1.9105
BAB34164	1062	863	165	1.75996
BAB34165	732	533	109	1.88248
BAB34167	567	368	94	2.35131
BAB34168	1284	1085	781	6.62601
BAB34169	405	206	505	22.566
BAB34170	348	149	178	10.9967
BAB34171	1767	1568	744	4.36775
BAB34172	717	518	509	9.04521
BAB34174	2802	2603	1019	3.60355
BAB34175	1218	1019	624	5.63691
BAB34176	1167	968	391	3.71819
BAB34177	870	671	509	6.98274
BAB34178	906	707	31	0.40362
BAB34179	603	404	28	0.63798
BAB34180	1653	1454	90	0.569782
BAB34181	1281	1082	90	0.765677
BAB34182	318	119	11	0.850895
BAB34183	1371	1172	118	0.926798
BAB34184	1242	1043	91	0.803133
BAB34185	1446	1247	67	0.494583
BAB34186	1389	1190	95	0.734864
BAB34187	450	251	5	0.183369
BAB34189	423	224	13	0.534227
BAB34190	945	746	18	0.222108
BAB34191	1569	1370	12170	81.7712
BAB34192	1140	941	6746	65.9914
BBE29399	114	4.78619	217	417.35
BAB34193	294	95.0001	873	84.5903
BAB34194	405	206	3384	151.215
BAB34195	693	494	5181	96.5422
BAB34196	429	230	2200	88.0492
BAB34197	1185	986	8395	78.3744
BAB34198	1293	1094	17765	149.478
BAB34199	522	323	19269	549.145
BAB34200	792	593	9404	145.978
BAB34201	1044	845	700	7.62556
BAB34202	720	521	509	8.99312
BAB34203	942	743	260	3.22118
BAB34204	381	182	144	7.28319
BAB34205	1053	854	2681	28.8981
BAB34206	753	554	5343	88.7781
BAB34207	1041	842	908	9.92669
BAB34208	1149	950	544	5.27116
BAB34209	1047	848	389	4.22264
BAB34210	1017	818	447	5.03019
BAB34211	1473	1274	431	3.11414
BAB34212	789	590	737	11.4986
BAB34213	150	7.01018	246	323.025
BAB34214	774	575	797	12.7591
BAB34215	690	491	330	6.18676
BAB34216	1059	860	631	6.75401
BAB34217	819	620	1177	17.4749
BAB34218	996	797	764	8.824
BAB34219	954	755	57	0.694958
BAB34220	1053	854	17	0.183241
BAB34221	1434	1235	28	0.2087
BAB34222	2262	2063	325	1.45016
BAB34223	1284	1085	1858	15.7633
BAB34225	168	9.06081	1	1.01593
BAB34227	603	404	29	0.660765
BAB34228	222	27.8721	6.71431	2.21749
BAB34229	216	24.1385	9	3.43212
BAB34230	192	14.0216	3	1.96949
BAB34231	183	11.741	1	0.784014
BAB34232	681	482	18.121	0.346071
BAB34235	624	425	10.4999	0.22742
BAB34236	666	467	29	0.571626
BAB34237	960	761	732	8.85435
BAB34238	690	491	141	2.64343
BAB34239	744	545	295.34	4.98834
BAB34240	399	200	144	6.6277
BAB34241	216	24.1385	24	9.15233
BAB34242	498	299	14	0.43101
BAB34243	468	269	26.955	0.922397
BAB34244	207	19.5103	6.04498	2.85208
BAB34245	153	7.28986	8	10.1019
BAB34247	492	293	34	1.06817
BAB34248	2103	1904	119	0.575321
BAB34249	1125	926	56	0.556682
BAB34252	2028	1829	124	0.624077
BAB34253	324	125	11	0.810053
BAB34254	276	77.0053	3	0.358617
BAB34255	579	380	12	0.290689
BAB34256	402	203	12	0.544146
BAB34257	744	545	71	1.1992
BAB34258	387	188	5	0.244818
BAB34259	330	131	1	0.0702683
BAB34260	3066	2867	75	0.240804
BAB34261	330	131	7	0.491878
BAB34262	699	500	25.2	0.463939
BAB34263	744	545	17	0.287133
BAB34264	513	314	2	0.0586315
BAB34265	3414	3215	225.571	0.645852
BAB34266	600	401	6	0.137733
BAB34267	1317	1118	11	0.0905694
BAB34268	270	71.016	0	0
BAB34269	981	782	105	1.23598
BAB34270	1020	821	291	3.26272
BAB34271	882	683	29	0.390848
BAB34272	135	5.87326	7	10.9711
BAB34273	699	500	396	7.29047
BAB34274	477	278	940	31.1253
BAB34275	1290	1091	233	1.9659
BAB34276	1041	842	107	1.16977
BAB34277	1155	956	84	0.80882
BAB34278	756	557	37	0.611473
BAB34279	678	479	66	1.26835
BAB34280	2022	1823	2054	10.3716
BAB34281	909	710	1853	24.0241
BAB34282	990	791	2170	25.253
BAB34283	513	314	433	12.6937
BAB34284	486	287	230	7.37694
BAB34285	246	47.5399	51	9.87512
BAB34286	453	254	198	7.17566
BAB34287	705	506	691	12.5707
BAB34288	714	515	33	0.589844
BAB34289	957	758	132	1.60301
BAB34290	1242	1043	126	1.11203
BAB34291	762	563	60	0.98101
BAB34292	411	212	243	10.5512
BAB34293	1107	908	110	1.11516
BAB34294	1134	935	107	1.05342
BAB34295	1737	1538	213	1.27483
BAB34296	996	797	82	0.947079
BAB34297	672	473	80	1.5569
BAB34298	1368	1169	22947	180.693
BAB34299	2013	1814	404	2.0501
BAB34300	2151	1952	1673	7.88945
BAB34301	963	764	380	4.57847
BAB34302	1086	887	585	6.07104
BAB34303	261	62.0706	410	60.8035
BAB34304	267	68.0268	45	6.08924
BAB34305	684	485	96	1.82205
BAB34306	2283	2084	248	1.09543
BAB34307	261	62.0706	36	5.33884
BAB34308	927	728	760	9.60976
BAB34309	2226	2027	214	0.971831
BAB34310	723	524	1399	24.5763
BAB34311	660	461	1060	21.1658
BAB34312	747	548	3342	56.1379
BAB34313	504	305	3721	112.303
BAB34314	888	689	1524	20.3609
BAB34315	516	317	52289	1518.38
BAB34316	1584	1385	2532	16.8285
BAB34317	468	269	445	15.2278
BAB34318	1119	920	319	3.19178
BAB34319	921	722	8743	111.469
BAB34320	1593	1394	17484	115.454
BAB34321	1266	1067	639	5.51273
BAB34322	816	617	544	8.11604
BAB34325	900	701	28	0.36768
BAB34326	663	464	45	0.89274
BAB34327	750	551	708	11.828
BAB34328	1236	1037	1325	11.7616
BAB34331	1872	1673	488	2.68506
BAB34332	1539	1340	238	1.63494
BAB34333	921	722	106	1.35145
BAB34334	912	713	56	0.722985
BAB34335	2349	2150	66	0.282576
BAB34336	1329	1130	64	0.521353
BBE29400	330	131	158	11.1024
BBE29401	387	188	238	11.6533
BAB34338	1326	1127	8443	68.961
BAB34339	384	185	53	2.63715
BAB34340	1116	917	84	0.843219
BAB34341	627	428	440	9.46323
BAB34342	1203	1004	760	6.96804
BAB34343	759	560	1250	20.5472
BAB34344	597	398	743	17.1845
BAB34345	1233	1034	2340	20.8318
BAB34346	279	80.003	313	36.0138
BAB34347	816	617	235	3.50601
BAB34348	1209	1010	330	3.00762
BAB34349	537	338	111	3.02299
BAB34350	1686	1487	4676	28.9464
BAB34351	378	179	313	16.0961
BAB34352	258	59.1108	556	86.5842
BAB34353	288	89.0004	135	13.9628
BAB34354	723	524	554	9.73215
BAB34355	903	704	1005	13.1409
BAB34356	477	278	1649	54.6017
BAB34357	1113	914	924	9.30585
BAB34358	1134	935	683	6.72418
BAB34359	954	755	79	0.963187
BAB34360	846	647	204	2.90239
BAB34361	489	290	138	4.38038
BAB34362	1128	929	966	9.57176
BAB34363	1326	1127	34	0.277706
BAB34364	321	122	6	0.452712
BAB34365	1482	1283	315	2.26003
BAB34366	732	533	313	5.40565
BAB34367	669	470	548	10.7328
BAB34368	717	518	313	5.56218
BAB34369	732	533	602	10.3968
BAB34370	729	530	706	12.2619
BAB34371	516	317	415	12.0509
BAB34372	1242	1043	12	0.105908
BAB34373	291	92.0002	1	0.100056
BAB34375	324	125	193	14.2127
BAB34376	831	632	475	6.91842
BAB34377	1014	815	978	11.0462
BAB34378	1431	1232	435	3.25019
BAB34379	1002	803	588	6.7405
BAB34380	1719	1520	490	2.96745
BAB34381	969	770	45	0.537963
BAB34382	1653	1454	67	0.424171
BAB34383	900	701	1053	13.8274
BAB34384	696	497	479	8.87176
BAB34385	1659	1460	1088	6.85972
BAB34386	993	794	5031	58.3263
BAB34387	1116	917	564	5.66161
BAB34388	1947	1748	967	5.09232
BAB34389	225	29.9375	371	114.075
BAB34390	321	122	320	24.1446
BAB34391	2277	2078	4289	18.9994
BAB34392	219	25.9389	13696	4860.42
BAB34393	705	506	1109	20.1749
BAB34394	1722	1523	3010	18.1927
BAB34395	1767	1568	1304	7.6553
BAB34396	966	767	9740	116.895
BAB34397	495	296	1704	52.9918
BAB34398	4029	3830	8343	20.0518
BAB34399	612	413	862	19.2127
BAB34400	1344	1145	1845	14.8327
BAB34401	1293	1094	13605	114.475
BAB34402	2445	2246	252	1.03281
BAB34403	618	419	81	1.77951
BAB34404	864	665	266	3.68206
BAB34405	627	428	375	8.06525
BAB34406	1149	950	7990	77.4201
BAB34407	1431	1232	471	3.51917
BAB34408	741	542	1175	19.9558
BAB34409	2283	2084	17812	78.6766
BAB34410	858	659	1105	15.435
BAB34411	1761	1562	30962	182.465
BAB34412	693	494	118	2.1988
BAB34413	1089	890	3195	33.0454
BAB34414	1284	1085	1623	13.7695
BAB34415	765	566	114	1.85404
BAB34416	684	485	11665	221.398
BAB34417	1674	1475	295519	1844.27
BAB34418	285	86.0009	3035	324.853
BAB34419	2265	2066	504	2.24559
BAB34420	1749	1550	13056	77.537
BAB34421	987	788	4895	57.1817
BAB34422	1233	1034	934	8.3149
BAB34423	183	11.741	143	112.114
BAB34424	747	548	1023	17.1841
BAB34425	894	695	522	6.91379
BAB34426	780	581	321	5.0858
BAB34427	786	587	1363	21.3741
BAB34428	1323	1124	1049	8.59092
BAB34429	705	506	718	13.0618
BAB34430	4461	4262	4757	10.2743
BAB34431	1848	1649	2380	13.2858
BAB34432	549	350	10055	264.451
BAB34433	648	449	9304	190.745
BAB34434	1191	992	10638	98.714
BAB34435	1089	890	6325	65.4186
BAB34436	1401	1202	13578	103.983
BAB34437	1203	1004	8878	81.3977
BAB34438	2613	2414	2994	11.4168
BAB34439	768	569	69	1.11627
BAB34440	792	593	23	0.357029
BAB34441	1146	947	31	0.30133
BAB34442	960	761	30	0.362883
BAB34443	576	377	52	1.26967
BAB34444	540	341	50	1.34973
BAB34445	702	503	43	0.786921
BAB34448	981	782	122	1.4361
BAB34449	477	278	25	0.827801
BAB34450	564	365	18	0.453952
BAB34452	1011	812	2595	29.4179
BAB34453	543	344	475	12.7106
BAB34454	1110	911	1428	14.4291
BAB34455	2109	1910	7346	35.4037
BAB34456	1908	1709	7899	42.5462
BAB34457	1254	1055	2914	25.4254
BAB34458	1641	1442	4697	29.9837
BAB34459	564	365	1445	36.4423
BAB34460	168	9.06081	1069	1086.03
BAB34461	627	428	17553	377.518
BAB34462	1761	1562	8159	48.0824
BAB34463	453	254	718	26.0208
BAB34464	1041	842	136271	1489.78
BAB34465	510	311	2730	80.804
BAB34466	630	431	193	4.12202
BAB34467	2163	1964	3635	17.037
BAB34468	447	248	1081	40.124
BAB34469	2055	1856	848	4.2058
BAB34470	459	260	332	11.7543
BAB34471	663	464	124	2.45999
BAB34472	414	215	419	17.9393
BAB34473	318	119	1694	131.038
BAB34474	1176	977	4373	41.2017
BAB34475	279	80.003	178	20.4807
BAB34476	330	131	724	50.8742
BAB34477	660	461	2012	40.1752
BAB34478	1020	821	210	2.35454
BAB34479	243	44.7603	15	3.08481
BAB34480	2472	2273	126.866	0.513778
BAB34481	192	14.0216	4	2.62599
BAB34482	189	13.1915	10	6.97806
BAB34484	186	12.4336	20	14.8069
BAB34486	390	191	65	3.13264
BAB34487	129	5.5143	6	10.0159
BAB34488	156	7.59116	16	19.4018
BAB34490	288	89.0004	3368	348.346
BAB34491	192	14.0216	1589	1043.18
BAB34492	402	203	3901	176.893
BAB34493	273	74.0093	57	7.08956
BAB34494	426	227	56.4828	2.29045
BBE29402	456	257	94	3.36686
BAB34496	1092	893	120	1.23697
BAB34497	747	548	66	1.10865
BAB34498	771	572	94.7948	1.52552
BAB34499	414	215	45	1.92666
BAB34500	774	575	84	1.34475
BAB34502	138	6.07083	1680	2547.37
BAB34503	213	22.4695	2308.99	945.928
BAB34505	1050	851	155.465	1.68164
BAB34506	372	173	7	0.372462
BAB34507	372	173	10	0.532089
BAB34508	819	620	88	1.30654
BAB34509	240	42.049	565.655	123.83
BAB34510	588	389	387	9.15781
BAB34511	1851	1652	392.103	2.18485
BAB34512	327	128	232.726	16.7365
BAB34513	651	452	199.095	4.05465
BAB34514	315	116	6.46148	0.512749
BAB34516	525	326	4.2598	0.120282
BAB34515	186	12.4336	0	0
BAB34517	114	4.78619	1	1.92327
BAB34519	534	335	348	9.56236
BAB34521	273	74.0093	103	12.811
BAB34523	207	19.5103	5	2.35905
BAB34524	276	77.0053	100.857	12.0564
BAB34525	381	182	120.756	6.10757
BAB34526	348	149	91.3759	5.64516
BAB34527	1539	1340	1175.69	8.07644
BAB34528	243	44.7603	23.9237	4.92
BAB34529	1965	1766	50.7679	0.264624
BBE29403	207	19.5103	7	3.30267
BAB34530	1593	1394	125	0.825425
BAB34531	1506	1307	26	0.183117
BAB34532	348	149	19	1.17381
BAB34533	267	68.0268	15.5	2.0974
BAB34534	630	431	23.8683	0.50977
BAB34535	432	233	38	1.50127
BAB34536	414	215	15	0.642219
BAB34537	2580	2381	7.82067	0.0302354
BAB34538	330	131	3.30585	0.232296
BAB34539	699	500	10.2436	0.188588
BAB34540	744	545	12.1985	0.206035
BAB34541	582	383	35	0.841201
BAB34543	528	329	227.8	6.37365
BAB34544	3474	3275	1098	3.08617
BAB34545	600	401	64.0134	1.46946
BAB34546	1314	1115	53.2478	0.439599
BAB34547	270	71.016	9	1.16659
BAB34551	1119	920	10	0.100056
BAB34552	1794	1595	52	0.300105
BAB34553	708	509	46	0.831899
BAB34554	588	389	46	1.08853
BAB34555	399	200	23	1.05859
BAB34556	858	659	39	0.544766
BAB34557	1545	1346	178	1.21732
BAB34558	1137	938	93	0.912663
BAB34559	1305	1106	234	1.94756
BAB34560	2181	1982	1309	6.07948
BAB34561	447	248	185	6.86674
BAB34562	1140	941	454	4.44116
BAB34563	2097	1898	849	4.11758
BAB34564	747	548	314	5.27448
BAB34565	645	446	556	11.4755
BAB34566	306	107	1214	104.44
BAB34568	213	22.4695	9296	3808.31
BAB34570	1074	875	164	1.72531
BAB34571	2700	2501	183	0.673547
BAB34572	1029	830	86	0.953786
BAB34573	693	494	153	2.85099
BAB34574	1173	974	24	0.226821
BAB34575	2547	2348	136	0.533177
BAB34576	600	401	137	3.1449
BAB34577	306	107	38	3.26912
BAB34578	921	722	363	4.62807
BAB34581	1242	1043	369	3.25666
BAB34582	228	32.1317	393	112.587
BAB34583	1311	1112	2328	19.2712
BAB34584	285	86.0009	50	5.35177
BAB34585	300	101	32	2.91648
BAB34586	285	86.0009	37	3.96031
BAB34587	624	425	47	1.01798
BAB34588	288	89.0004	12	1.24114
BAB34589	219	25.9389	6	2.12927
BAB34590	216	24.1385	11	4.19482
BAB34591	189	13.1915	80	55.8245
BAB34592	774	575	77.9829	1.24842
BAB34593	222	27.8721	13.3301	4.40243
BAB34594	216	24.1385	15.0824	5.75163
BAB34595	192	14.0216	2.1844	1.43405
BAB34596	183	11.741	0	0
BAB34597	681	482	19.02	0.36324
BAB34598	786	587	33.9003	0.531613
BAB34599	297	98.0001	2.52749	0.237407
BAB34600	144	6.5079	1	1.41446
BAB34601	165	8.64817	0	0
BAB34602	369	170	20.1385	1.09046
BAB34603	252	53.2554	27	4.66692
BAB34604	273	74.0093	37	4.60199
BBE29404	183	11.741	25	19.6004
BAB34607	522	323	4900	139.645
BAB34608	654	455	5584	112.97
BAB34609	216	24.1385	48	18.3047
BAB34610	297	98.0001	63.9417	6.00604
BAB34611	147	6.75012	11	15.0007
BAB34612	900	701	84	1.10304
BAB34613	1437	1238	99	0.736114
BAB34614	270	71.016	19	2.46279
BAB34615	279	80.003	1.61538	0.185866
BAB34616	216	24.1385	6.88	2.62367
BAB34617	237	39.4185	20	4.67047
BAB34618	447	248	5.69863	0.211519
BAB34619	528	329	2.0796	0.0581855
BAB34622	735	536	302	5.18648
BAB34623	723	524	16	0.281073
BAB34624	606	407	17.2256	0.389593
BAB34625	195	14.9308	0	0
BAB34626	435	236	63.4881	2.47634
BAB34628	960	761	161	1.94747
BAB34629	270	71.016	116	15.036
BAB34630	1905	1706	670.465	3.61766
BAB34631	888	689	0.00932821	0.000124626
BAB34632	327	128	232.726	16.7365
BBE29405	270	71.016	72	9.33269
BAB34633	180	11.1077	59.5	49.3085
BAB34634	273	74.0093	17	2.11443
BAB34635	216	24.1385	22	8.38963
BAB34636	534	335	59.7447	1.64167
BAB34637	570	371	66.4286	1.64821
BBE29406	147	6.75012	9.16667	12.5006
BAB34638	465	266	342.748	11.8611
BAB34639	186	12.4336	0	0
BAB34640	294	95.0001	1100.44	106.629
BAB34641	204	18.2087	33	16.6827
BAB34642	807	608	53	0.802422
BAB34643	1707	1508	210	1.28188
BAB34644	2145	1946	567	2.68207
BAB34645	1008	809	167	1.9002
BAB34646	1215	1016	295	2.67275
BAB34647	390	191	66	3.18083
BAB34648	462	263	32	1.12002
BAB34649	564	365	42	1.05922
BAB34650	651	452	122	2.48457
BAB34651	1938	1739	95.5117	0.505577
BAB34652	270	71.016	7.98155	1.03457
BAB34653	189	13.1915	13	9.07148
BAB34655	1626	1427	347	2.23839
BAB34656	1269	1070	207	1.78081
BAB34657	279	80.003	23	2.64638
BAB34658	618	419	111	2.43859
BAB34659	735	536	179	3.07411
BAB34660	402	203	351	15.9163
BAB34661	657	458	21	0.42207
BAB34662	447	248	10	0.371175
BAB34663	252	53.2554	8	1.38279
BAB34664	1266	1067	128	1.10427
BAB34665	8382	8183	2553	2.8719
BAB34667	345	146	2915	183.788
BAB34668	213	22.4695	2428.14	994.743
BAB34669	396	197	121	5.65392
BAB34670	660	461	141.125	2.81794
BAB34671	219	25.9389	21.6751	7.69202
BAB34672	285	86.0009	44	4.70956
BAB34673	222	27.8721	15	4.95395
BAB34674	630	431	817	17.4492
BAB34675	1329	1130	148	1.20563
BAB34676	495	296	31	0.964052
BAB34677	591	392	43	1.00975
BAB34678	801	602	56	0.856292
BAB34679	387	188	27	1.32202
BAB34680	696	497	32	0.592685
BAB34681	1092	893	86	0.886497
BAB34682	639	440	435	9.10054
BAB34683	3963	3764	543	1.32795
BAB34684	1509	1310	808	5.67768
BAB34685	1344	1145	364	2.92635
BAB34686	831	632	180	2.62172
BAB34687	1128	929	274	2.71497
BAB34688	1272	1073	205	1.75867
BAB34689	1065	866	150	1.59442
BAB34690	414	215	84	3.59643
BAB34691	1326	1127	53	0.432895
BAB34692	2019	1820	71	0.359102
BAB34693	2424	2225	186	0.769509
BAB34694	1359	1160	84	0.666579
BAB34695	1611	1412	129	0.84098
BAB34696	492	293	29	0.911089
BAB34697	813	614	63	0.944502
BAB34698	783	584	64	1.00878
BAB34699	690	491	146	2.73717
BAB34700	1335	1136	204	1.65304
BAB34701	2523	2324	350	1.38632
BAB34702	702	503	122	2.23266
BAB34703	561	362	72	1.83086
BAB34704	624	425	11	0.238251
BAB34705	3813	3614	520	1.32448
BAB34706	1620	1421	15	0.097169
BAB34707	369	170	7	0.379035
BAB34708	762	563	15	0.245252
BAB34709	549	350	22	0.578609
BAB34710	282	83.0016	6	0.665419
BAB34711	1161	962	65	0.621969
BAB34712	2559	2360	207	0.8074
BAB34713	1224	1025	110	0.987869
BAB34714	954	755	54	0.658381
BAB34715	708	509	26	0.470204
BAB34716	657	458	11	0.221084
BAB34717	1311	1112	27	0.223506
BAB34718	789	590	7	0.109214
BAB34719	1389	1190	58	0.448654
BAB34720	942	743	19	0.235394
BAB34721	987	788	74	0.864442
BAB34722	1203	1004	145	1.32943
BAB34723	1818	1619	139	0.790312
BAB34725	297	98.0001	66	6.19938
BAB34726	1386	1187	194	1.50446
BAB34727	564	365	27	0.680928
BAB34728	2361	2162	798	3.39764
BAB34730	1539	1340	1175.69	8.07644
BAB34731	348	149	91.3759	5.64516
BAB34732	381	182	97.9126	4.95219
BAB34734	819	620	137.818	2.04619
BAB34735	540	341	80	2.15956
BAB34736	252	53.2554	4	0.691396
BAB34737	291	92.0002	7	0.70039
BAB34739	360	161	122	6.97533
BAB34740	1620	1421	185	1.19842
BAB34742	276	77.0053	47	5.61834
BAB34744	699	500	627	11.5432
BAB34745	303	104	213	18.8528
BAB34746	321	122	221	16.6749
BAB34747	1704	1505	1541	9.42533
BAB34748	465	266	205	7.09419
BAB34749	675	476	272	5.26008
BAB34750	618	419	226	4.96506
BAB34753	264	65.044	1245	176.195
BAB34756	672	473	167	3.25002
BAB34759	486	287	522	16.7425
BAB34760	426	227	82	3.32521
BAB34761	351	152	92	5.57153
BAB34762	1614	1415	754	4.90507
BAB34763	858	659	917	12.809
BAB34764	342	143	126	8.11082
BAB34765	330	131	128	8.99434
BAB34766	468	269	517	17.6917
BAB34767	1209	1010	818	7.45525
BAB34768	957	758	443	5.37979
BAB34769	1080	881	391	4.08537
BAB34771	774	575	171	2.73753
BAB34772	1143	944	196	1.91124
BAB34773	1059	860	232	2.48325
BAB34774	582	383	723	17.3768
BAB34775	1158	959	974	9.34912
BAB34776	456	257	311	11.1393
BAB34777	1041	842	1416	15.4804
BAB34778	579	380	1326	32.1211
BAB34779	576	377	1466	35.7951
BAB34781	309	110	248	20.7534
BAB34783	2091	1892	306	1.48878
BAB34785	219	25.9389	34	12.0659
BBE29407	336	137	35	2.35168
BAB34787	195	14.9308	91	56.1034
BAB34788	180	11.1077	130	107.733
BAB34789	273	74.0093	296	36.8159
BBE29408	198	15.9266	54	31.2106
BAB34793	1125	926	101	1.00402
BAB34795	294	95.0001	80	7.75169
BAB34796	276	77.0053	193	23.071
BAB34797	459	260	77	2.72614
BAB34799	510	311	677	20.0382
BAB34800	624	425	731	15.8328
BAB34801	234	36.8813	1088	271.552
BBE29409	192	14.0216	521	342.035
BAB34803	888	689	524.302	7.00476
BAB34804	327	128	89.1786	6.4133
BAB34805	1047	848	128	1.38946
BAB34809	1233	1034	106	0.943661
BAB34810	639	440	36	0.753148
BAB34811	270	71.016	54	6.99952
BAB34812	645	446	32	0.660459
BBE29410	501	302	234.075	7.13475
BAB34816	426	227	90	3.64962
BAB34817	183	11.741	48	37.6327
BAB34818	873	674	25	0.341437
BAB34819	2850	2651	695	2.41327
BAB34820	2385	2186	290.693	1.2241
BAB34821	906	707	77.4	1.00775
BAB34822	1071	872	119.199	1.2583
BAB34824	819	620	35.3108	0.524259
BAB34825	486	287	70	2.24516
BAB34826	477	278	90.5389	2.99793
BAB34827	222	27.8721	86	28.4027
BAB34828	375	176	90	4.70717
BAB34829	375	176	52	2.7197
BAB34830	492	293	134.914	4.23857
BAB34831	198	15.9266	55	31.7885
BAB34832	843	644	364	5.20291
BAB34833	939	740	1353	16.8305
BAB34834	738	539	2765	47.2212
BAB34835	555	356	2560	66.1943
BAB34836	522	323	3277	93.3909
BAB34837	834	635	542	7.85699
BAB34838	417	218	25	1.05564
BAB34839	390	191	17	0.819306
BAB34840	651	452	100	2.03654
BAB34842	456	257	7	0.250724
BAB34843	459	260	36	1.27456
BAB34844	333	134	17	1.16782
BAB34845	312	113	144	11.7304
BAB34846	534	335	366	10.057
BAB34847	1482	1283	471	3.37928
BAB34848	1158	959	1641	15.7514
BAB34849	1503	1304	4816	33.9969
BAB34850	2514	2315	9368	37.25
BAB34851	228	32.1317	127	36.3832
BAB34852	375	176	46	2.40589
BAB34855	921	722	2124	27.0799
BAB34856	1053	854	7291	78.5886
BAB34857	576	377	510	12.4526
BAB34858	567	368	142	3.55198
BAB34859	114	4.78619	9	17.3094
BAB34860	1119	920	1089	10.8961
BAB34861	255	56.1701	2294	375.94
BAB34862	246	47.5399	681	131.862
BAB34863	1047	848	1248	13.5472
BAB34864	561	362	765	19.4529
BAB34865	648	449	542	11.1118
BAB34866	1209	1010	529	4.82131
BAB34867	585	386	435	10.3737
BAB34868	648	449	290	5.94541
BAB34869	924	725	409	5.19297
BAB34870	1536	1337	1640	11.2913
BAB34871	417	218	297	12.541
BAB34872	294	95.0001	213	20.6389
BAB34873	660	461	117	2.33623
BAB34874	417	218	10	0.422254
BAB34875	405	206	15	0.670277
BAB34876	696	497	60	1.11128
BAB34877	1206	1007	130	1.18835
BAB34878	756	557	23	0.380105
BAB34879	783	584	78	1.22945
BAB34880	699	500	40	0.736411
BAB34881	1098	899	45	0.460769
BAB34882	942	743	40	0.495566
BAB34883	1644	1445	370	2.35703
BAB34884	954	755	771	9.40022
BAB34885	3186	2987	24602	75.8168
BAB34887	960	761	4399	53.2108
BAB34888	624	425	1382	29.933
BAB34889	522	323	114839	3272.78
BAB34890	174	9.99669	29343	27019.6
BAB34891	1041	842	12657	138.372
BAB34892	954	755	7139	87.0404
BAB34893	930	731	9410	118.496
BAB34894	735	536	20146	345.983
BAB34895	237	39.4185	39838	9303.11
BAB34896	1242	1043	33399	294.768
BAB34897	810	611	310	4.67037
BAB34898	1023	824	1283	14.3328
BAB34899	642	443	1740	36.1556
BAB34900	1005	806	3251	37.1289
BAB34901	798	599	3263	50.1442
BAB34902	1434	1235	31065	231.545
BAB34903	2190	1991	590	2.72779
BAB34904	360	161	1106	63.2353
BAB34905	378	179	937	48.1856
BAB34906	642	443	1049	21.7973
BAB34907	825	626	497	7.30824
BAB34908	1026	827	1120	12.4665
BAB34909	543	344	816	21.8355
BAB34910	1305	1106	2777	23.1127
BAB34911	540	341	1023	27.6154
BAB34912	696	497	519	9.61261
BAB34913	258	59.1108	1000	155.727
BAB34914	960	761	266	3.21757
BAB34915	3495	3296	4750	13.2659
BAB34916	1074	875	81	0.852133
BAB34917	1200	1001	2503	23.0175
BAB34918	702	503	1608	29.4272
BAB34919	1239	1040	2592	22.942
BAB34920	912	713	1624	20.9666
BAB34921	822	623	1134	16.7554
BAB34922	1047	848	3842	41.7054
BAB34923	795	596	2342	36.1719
BAB34924	1119	920	237	2.37132
BAB34925	270	71.016	57	7.38838
BAB34926	345	146	168.977	10.6538
BAB34927	516	317	208	6.03997
BAB34928	231	34.449	85	22.7129
BAB34929	477	278	2772	91.7865
BAB34930	324	125	59	4.34483
BAB34931	426	227	36	1.45985
BAB34932	1038	839	53.5672	0.587716
BAB34933	423	224	13.5417	0.556486
BAB34934	717	518	16	0.284329
BAB34935	318	119	8	0.618833
BAB34936	303	104	5	0.442555
BAB34937	318	119	7	0.541479
BAB34938	318	119	25	1.93385
BAB34939	438	239	63	2.42646
BAB34940	192	14.0216	13	8.53447
BAB34941	588	389	106.603	2.52262
BBE29411	105	4.43819	54.5	113.037
BAB34943	213	22.4695	3523.12	1443.32
BAB34945	1050	851	334.563	3.61892
BAB34946	375	176	29.8156	1.55942
BAB34947	822	623	250	3.69388
BBE29412	147	6.75012	80.6637	110.001
BBE29413	168	9.06081	36.1439	36.7197
BAB34950	1938	1739	579	3.06485
BAB34951	183	11.741	2	1.56803
BAB34952	270	71.016	11	1.42583
BAB34953	216	24.1385	5.41935	2.06665
BAB34954	345	146	19.0892	1.20356
BAB34955	534	335	74.6423	2.05102
BAB34956	570	371	66.4286	1.64821
BBE29414	147	6.75012	9.16667	12.5006
BAB34957	468	269	85.8499	2.93777
BAB34958	207	19.5103	0	0
BAB34959	225	29.9375	56	17.2188
BAB34961	141	6.28195	19	27.8413
BAB34962	90	3.96502	94	218.229
BAB34963	366	167	116.25	6.40777
BAB34964	564	365	73.9394	1.86472
BAB34965	1662	1463	187.25	1.17817
BAB34966	1938	1739	125.538	0.664519
BBE29415	222	27.8721	8	2.64211
BAB34967	2502	2303	242.1	0.967679
BAB34968	327	128	15	1.07873
BAB34969	351	152	21	1.27176
