target_id	length	eff_length	est_counts	tpm
BAB34147	573	374	120	3.63667
BAB34148	2049	1850	118	0.722944
BAB34149	1674	1475	78	0.599373
BAB34150	90	3.96502	1	2.85857
BAB34151	207	19.5103	294	170.796
BAB34152	4200	4001	935.613	2.65046
BAB34153	543	344	20	0.65897
BAB34154	1074	875	175.361	2.27153
BAB34155	510	311	1439	52.4439
BAB34156	1419	1220	3604	33.4826
BAB34157	1482	1283	919	8.11864
BAB34158	744	545	936	19.4659
BAB34159	657	458	702	17.3726
BAB34160	933	734	1259	19.4412
BAB34161	735	536	788	16.6631
BAB34162	792	593	408	7.7983
BAB34163	1047	848	225	3.00733
BAB34164	1062	863	181	2.37718
BAB34165	732	533	116	2.46675
BAB34167	567	368	78	2.40238
BAB34168	1284	1085	9341	97.5793
BAB34169	405	206	8236	453.151
BAB34170	348	149	3252	247.377
BAB34171	1767	1568	16207	117.152
BAB34172	717	518	7215	157.87
BAB34174	2802	2603	19279	83.9469
BAB34175	1218	1019	11004	122.397
BAB34176	1167	968	8744	102.383
BAB34177	870	671	7225	122.042
BAB34178	906	707	80	1.28252
BAB34179	603	404	51	1.43081
BAB34180	1653	1454	84	0.654801
BAB34181	1281	1082	62	0.649469
BAB34182	318	119	21	2.00017
BAB34183	1371	1172	164	1.58603
BAB34184	1242	1043	173	1.87999
BAB34185	1446	1247	114	1.03617
BAB34186	1389	1190	101	0.961986
BAB34187	450	251	9	0.406409
BAB34189	423	224	4	0.202398
BAB34190	945	746	18	0.273481
BAB34191	1569	1370	6855	56.7128
BAB34192	1140	941	4649	55.9969
BBE29399	114	4.78619	171	404.949
BAB34193	294	95.0001	778	92.8217
BAB34194	405	206	2475	136.177
BAB34195	693	494	3694	84.7548
BAB34196	429	230	1550	76.3832
BAB34197	1185	986	6426	73.8683
BAB34198	1293	1094	19621	203.282
BAB34199	522	323	18870	662.161
BAB34200	792	593	7431	142.032
BAB34201	1044	845	10128	135.85
BAB34202	720	521	6752	146.889
BAB34203	942	743	1815	27.6874
BAB34204	381	182	5228	325.581
BAB34205	1053	854	7669	101.783
BAB34206	753	554	15263	312.266
BAB34207	1041	842	2869	38.62
BAB34208	1149	950	1379	16.4526
BAB34209	1047	848	945	12.6308
BAB34210	1017	818	1181	16.3641
BAB34211	1473	1274	1189	10.5781
BAB34212	789	590	830	15.9448
BAB34213	150	7.01018	419	677.453
BAB34214	774	575	1266	24.9551
BAB34215	690	491	541	12.4885
BAB34216	1059	860	774	10.2009
BAB34217	819	620	1290	23.5826
BAB34218	996	797	7966	113.286
BAB34219	954	755	147	2.20681
BAB34220	1053	854	27	0.358344
BAB34221	1434	1235	44	0.403813
BAB34222	2262	2063	218	1.19771
BAB34223	1284	1085	1389	14.51
BAB34225	168	9.06081	4	5.00366
BAB34227	603	404	23	0.645269
BAB34228	222	27.8721	5.74401	2.33582
BAB34229	216	24.1385	17	7.98239
BAB34230	192	14.0216	2	1.61669
BAB34231	183	11.741	2	1.93071
BAB34232	681	482	50.3131	1.18312
BAB34235	624	425	9.62475	0.256682
BAB34236	666	467	39.5	0.958682
BAB34237	960	761	322	4.79585
BAB34238	690	491	164	3.78579
BAB34239	744	545	124.667	2.59267
BAB34240	399	200	114	6.46054
BAB34241	216	24.1385	17	7.98239
BAB34242	498	299	31	1.17513
BAB34243	468	269	26.955	1.13575
BAB34244	207	19.5103	1.04498	0.60707
BAB34245	153	7.28986	9	13.9932
BAB34247	492	293	36	1.39261
BAB34248	2103	1904	117	0.696487
BAB34249	1125	926	71	0.869044
BAB34252	2028	1829	173	1.07208
BAB34253	324	125	11	0.997417
BAB34254	276	77.0053	11	1.61907
BAB34255	579	380	35	1.04395
BAB34256	402	203	17	0.949177
BAB34257	744	545	112	2.32925
BAB34258	387	188	9	0.542599
BAB34259	330	131	9	0.778692
BAB34260	3066	2867	180	0.711605
BAB34261	330	131	12	1.03826
BAB34262	699	500	44.8387	1.01643
BAB34263	744	545	59.3333	1.23395
BAB34264	513	314	17	0.61364
BAB34265	3414	3215	335.74	1.18363
BAB34266	600	401	1	0.0282651
BAB34267	1317	1118	19	0.192622
BAB34268	270	71.016	3.68462	0.588073
BAB34269	981	782	96	1.39142
BAB34270	1020	821	235	3.24428
BAB34271	882	683	24	0.398277
BAB34272	135	5.87326	8	15.4385
BAB34273	699	500	537	12.173
BAB34274	477	278	3422	139.518
BAB34275	1290	1091	9122	94.7675
BAB34276	1041	842	7351	98.9529
BAB34277	1155	956	5184	61.4612
BAB34278	756	557	1841	37.4622
BAB34279	678	479	2378	56.2692
BAB34280	2022	1823	4695	29.1906
BAB34281	909	710	2206	35.2161
BAB34282	990	791	4683	67.103
BAB34283	513	314	1881	67.8974
BAB34284	486	287	1078	42.5727
BAB34285	246	47.5399	282	67.2334
BAB34286	453	254	836	37.305
BAB34287	705	506	1896	42.47
BAB34288	714	515	60	1.3205
BAB34289	957	758	734	10.9754
BAB34290	1242	1043	1282	13.9315
BAB34291	762	563	1034	20.8164
BAB34292	411	212	1122	59.9862
BAB34293	1107	908	821	10.2483
BAB34294	1134	935	872	10.5706
BAB34295	1737	1538	2225	16.3971
BAB34296	996	797	1584	22.5264
BAB34297	672	473	852	20.4161
BAB34298	1368	1169	9350	90.6549
BAB34299	2013	1814	83	0.518603
BAB34300	2151	1952	1500	8.70975
BAB34301	963	764	1050	15.5772
BAB34302	1086	887	1698	21.6974
BAB34303	261	62.0706	2625	479.333
BAB34304	267	68.0268	160	26.6584
BAB34305	684	485	265	6.19296
BAB34306	2283	2084	333	1.81109
BAB34307	261	62.0706	218	39.8075
BAB34308	927	728	562	8.74982
BAB34309	2226	2027	1044	5.83769
BAB34310	723	524	2064	44.645
BAB34311	660	461	1750	43.026
BAB34312	747	548	8296	171.586
BAB34313	504	305	27058	1005.52
BAB34314	888	689	1356	22.3067
BAB34315	516	317	65045	2325.67
BAB34316	1584	1385	775	6.34229
BAB34317	468	269	698	29.4102
BAB34318	1119	920	557	6.86217
BAB34319	921	722	5116	80.3133
BAB34320	1593	1394	14964	121.669
BAB34321	1266	1067	2021	21.4682
BAB34322	816	617	996	18.2965
BAB34325	900	701	30	0.485062
BAB34326	663	464	91	2.22289
BAB34327	750	551	980	20.159
BAB34328	1236	1037	1566	17.1162
BAB34331	1872	1673	2809	19.0305
BAB34332	1539	1340	2431	20.5624
BAB34333	921	722	583	9.1522
BAB34334	912	713	277	4.40336
BAB34335	2349	2150	77	0.405926
BAB34336	1329	1130	47	0.471426
BBE29400	330	131	399	34.522
BBE29401	387	188	548	33.0382
BAB34338	1326	1127	4529	45.5483
BAB34339	384	185	651	39.8844
BAB34340	1116	917	1267	15.6604
BAB34341	627	428	1371	36.3068
BAB34342	1203	1004	3751	42.3455
BAB34343	759	560	1508	30.5216
BAB34344	597	398	767	21.8427
BAB34345	1233	1034	754	8.26504
BAB34346	279	80.003	252	35.7017
BAB34347	816	617	862	15.8349
BAB34348	1209	1010	975	10.9415
BAB34349	537	338	284	9.52348
BAB34350	1686	1487	2970	22.6381
BAB34351	378	179	531	33.6229
BAB34352	258	59.1108	1702	326.353
BAB34353	288	89.0004	150	19.1026
BAB34354	723	524	807	17.4557
BAB34355	903	704	1088	17.5166
BAB34356	477	278	2075	84.5995
BAB34357	1113	914	4660	57.7875
BAB34358	1134	935	2590	31.3966
BAB34359	954	755	428	6.42527
BAB34360	846	647	812	14.2248
BAB34361	489	290	402	15.7117
BAB34362	1128	929	729	8.89418
BAB34363	1326	1127	35	0.351997
BAB34364	321	122	13	1.20775
BAB34365	1482	1283	540	4.77047
BAB34366	732	533	11753	249.928
BAB34367	669	470	3791	91.4219
BAB34368	717	518	3387	74.1105
BAB34369	732	533	7617	161.976
BAB34370	729	530	5700	121.897
BAB34371	516	317	3609	129.039
BAB34372	1242	1043	12	0.130404
BAB34373	291	92.0002	1	0.123198
BAB34375	324	125	529	47.9667
BAB34376	831	632	806	14.4548
BAB34377	1014	815	907	12.6137
BAB34378	1431	1232	1160	10.6719
BAB34379	1002	803	2465	34.7933
BAB34380	1719	1520	11163	83.2399
BAB34381	969	770	82	1.20703
BAB34382	1653	1454	82	0.63921
BAB34383	900	701	957	15.4735
BAB34384	696	497	2016	45.9757
BAB34385	1659	1460	1303	10.1155
BAB34386	993	794	5048	72.0598
BAB34387	1116	917	953	11.7793
BAB34388	1947	1748	1348	8.74063
BAB34389	225	29.9375	2709	1025.62
BAB34390	321	122	1414	131.366
BAB34391	2277	2078	14241	77.6764
BAB34392	219	25.9389	11292	4934.17
BAB34393	705	506	1392	31.1805
BAB34394	1722	1523	2803	20.8602
BAB34395	1767	1568	1110	8.02363
BAB34396	966	767	10687	157.926
BAB34397	495	296	6908	264.518
BAB34398	4029	3830	13491	39.9245
BAB34399	612	413	2305	63.2579
BAB34400	1344	1145	3054	30.2314
BAB34401	1293	1094	15897	164.699
BAB34402	2445	2246	229	1.15563
BAB34403	618	419	67	1.8124
BAB34404	864	665	1260	21.4755
BAB34405	627	428	19191	508.216
BAB34406	1149	950	791	9.43729
BAB34407	1431	1232	219	2.01478
BAB34408	741	542	1708	35.7176
BAB34409	2283	2084	54372	295.714
BAB34410	858	659	2160	37.1503
BAB34411	1761	1562	17425	126.44
BAB34412	693	494	587	13.4681
BAB34413	1089	890	20578	262.064
BAB34414	1284	1085	6503	67.9326
BAB34415	765	566	124	2.48313
BAB34416	684	485	8264	193.127
BAB34417	1674	1475	239935	1843.72
BAB34418	285	86.0009	7042	928.084
BAB34419	2265	2066	547	3.0009
BAB34420	1749	1550	8325	60.8761
BAB34421	987	788	3364	48.3865
BAB34422	1233	1034	1616	17.7139
BAB34423	183	11.741	265	255.819
BAB34424	747	548	1868	38.6359
BAB34425	894	695	611	9.96439
BAB34426	780	581	447	8.72018
BAB34427	786	587	1447	27.9399
BAB34428	1323	1124	1635	16.4872
BAB34429	705	506	1281	28.6941
BAB34430	4461	4262	8769	23.3201
BAB34431	1848	1649	5484	37.6939
BAB34432	549	350	8935	289.348
BAB34433	648	449	7916	199.827
BAB34434	1191	992	35879	409.942
BAB34435	1089	890	48734	620.635
BAB34436	1401	1202	17678	166.695
BAB34437	1203	1004	16068	181.394
BAB34438	2613	2414	6343	29.7819
BAB34439	768	569	223	4.44208
BAB34440	792	593	72	1.37617
BAB34441	1146	947	220	2.6331
BAB34442	960	761	240	3.57455
BAB34443	576	377	196	5.89263
BAB34444	540	341	55	1.82811
BAB34445	702	503	17	0.383067
BAB34448	981	782	149	2.1596
BAB34449	477	278	23	0.937729
BAB34450	564	365	28	0.86948
BAB34452	1011	812	6597	92.0841
BAB34453	543	344	975	32.1248
BAB34454	1110	911	1963	24.4228
BAB34455	2109	1910	6777	40.216
BAB34456	1908	1709	7375	48.9119
BAB34457	1254	1055	2626	28.2122
BAB34458	1641	1442	4638	36.4552
BAB34459	564	365	1800	55.8951
BAB34460	168	9.06081	5279	6603.57
BAB34461	627	428	12601	333.699
BAB34462	1761	1562	6178	44.8292
BAB34463	453	254	1175	52.4322
BAB34464	1041	842	229371	3087.6
BAB34465	510	311	2930	106.783
BAB34466	630	431	359	9.44086
BAB34467	2163	1964	3542	20.441
BAB34468	447	248	1075	49.1305
BAB34469	2055	1856	1423	8.69003
BAB34470	459	260	754	32.8694
BAB34471	663	464	479	11.7007
BAB34472	414	215	1721	90.727
BAB34473	318	119	2487	236.877
BAB34474	1176	977	2490	28.8868
BAB34475	279	80.003	421	59.6445
BAB34476	330	131	1098	95.0004
BAB34477	660	461	23371	574.607
BAB34478	1020	821	330	4.5558
BAB34479	243	44.7603	26	6.58376
BAB34480	2472	2273	202.736	1.01094
BAB34481	192	14.0216	6	4.85007
BAB34482	189	13.1915	3	2.57763
BAB34484	186	12.4336	17	15.497
BAB34486	390	191	32	1.89894
BAB34487	129	5.5143	7	14.3881
BAB34488	156	7.59116	18	26.8756
BAB34490	288	89.0004	4221	537.548
BAB34491	192	14.0216	1858	1501.91
BAB34492	402	203	3118	174.09
BAB34493	273	74.0093	84	12.8643
BAB34494	426	227	50	2.49654
BBE29402	456	257	231	10.1876
BAB34496	1092	893	204	2.58924
BAB34497	747	548	74	1.53054
BAB34498	771	572	125.507	2.48694
BAB34499	414	215	53	2.79403
BAB34500	774	575	91	1.79377
BAB34502	138	6.07083	1115	2081.71
BAB34503	213	22.4695	1306.39	658.983
BAB34505	1050	851	113.182	1.50745
BAB34506	372	173	8.40547	0.550694
BAB34507	372	173	20	1.31032
BAB34508	819	620	117	2.13889
BAB34509	240	42.049	288	77.6303
BAB34510	588	389	561	16.3458
BAB34511	1851	1652	581.147	3.98722
BAB34512	327	128	395.845	35.0517
BAB34513	651	452	267.29	6.70252
BAB34514	315	116	26.5712	2.59625
BAB34516	525	326	17.5439	0.609963
BAB34515	186	12.4336	3.32291	3.02912
BAB34517	114	4.78619	0	0
BAB34519	534	335	143	4.83822
BAB34521	273	74.0093	78	11.9454
BAB34523	207	19.5103	6.17133	3.58517
BAB34524	276	77.0053	221.036	32.534
BAB34525	381	182	117.079	7.29126
BAB34526	348	149	80.0955	6.09279
BAB34527	1539	1340	1352.44	11.4395
BAB34528	243	44.7603	32.4494	8.21689
BAB34529	1965	1766	102.089	0.655212
BBE29403	207	19.5103	6	3.48563
BAB34530	1593	1394	210.5	1.71153
BAB34531	1506	1307	54	0.468287
BAB34532	348	149	33.5	2.54831
BAB34533	267	68.0268	32.5	5.41499
BAB34534	630	431	50.4678	1.32718
BAB34535	432	233	56	2.72412
BAB34536	414	215	29.0989	1.53402
BAB34537	2580	2381	11.5428	0.0549475
BAB34538	330	131	4.43951	0.384112
BAB34539	699	500	9.49536	0.215246
BAB34540	744	545	62.2282	1.29415
BAB34541	582	383	85	2.51544
BAB34543	528	329	1176.5	40.5314
BAB34544	3474	3275	1187.91	4.11117
BAB34545	600	401	68.4876	1.93581
BAB34546	1314	1115	87.6043	0.890523
BAB34547	270	71.016	15	2.39403
BAB34551	1119	920	55	0.677593
BAB34552	1794	1595	133	0.945116
BAB34553	708	509	84	1.87049
BAB34554	588	389	70	2.03959
BAB34555	399	200	40	2.26686
BAB34556	858	659	97	1.66832
BAB34557	1545	1346	317	2.66937
BAB34558	1137	938	179	2.16294
BAB34559	1305	1106	468	4.79606
BAB34560	2181	1982	866	4.95232
BAB34561	447	248	84	3.83903
BAB34562	1140	941	287	3.4569
BAB34563	2097	1898	548	3.27249
BAB34564	747	548	188	3.88841
BAB34565	645	446	283	7.19194
BAB34566	306	107	1761	186.539
BAB34568	213	22.4695	961	484.757
BAB34570	1074	875	92	1.19172
BAB34571	2700	2501	235	1.065
BAB34572	1029	830	141	1.92546
BAB34573	693	494	215	4.93294
BAB34574	1173	974	59	0.686574
BAB34575	2547	2348	177	0.854416
BAB34576	600	401	321	9.07308
BAB34577	306	107	566	59.9552
BAB34578	921	722	4720	74.0967
BAB34581	1242	1043	2662	28.928
BAB34582	228	32.1317	3957	1395.81
BAB34583	1311	1112	2904	29.5996
BAB34584	285	86.0009	61	8.03936
BAB34585	300	101	28	3.14218
BAB34586	285	86.0009	30	3.95378
BAB34587	624	425	79	2.10684
BAB34588	288	89.0004	25	3.18377
BAB34589	219	25.9389	15	6.55443
BAB34590	216	24.1385	12	5.63463
BAB34591	189	13.1915	48	41.242
BAB34592	774	575	103.437	2.03894
BAB34593	222	27.8721	10.3597	4.2128
BAB34594	216	24.1385	17.5655	8.24793
BAB34595	192	14.0216	6.54167	5.28793
BAB34596	183	11.741	1	0.965356
BAB34597	681	482	31	0.728969
BAB34598	786	587	55.7751	1.07695
BAB34599	297	98.0001	17.2864	1.99928
BAB34600	144	6.5079	2	3.48324
BAB34601	165	8.64817	0	0
BAB34602	369	170	37.3824	2.49237
BAB34603	252	53.2554	26	5.53355
BAB34604	273	74.0093	65	9.95454
BBE29404	183	11.741	17	16.4111
BAB34607	522	323	4841	169.874
BAB34608	654	455	3877	96.5781
BAB34609	216	24.1385	43	20.1908
BAB34610	297	98.0001	37.6705	4.35681
BAB34611	147	6.75012	9	15.1121
BAB34612	900	701	99	1.60071
BAB34613	1437	1238	156	1.42823
BAB34614	270	71.016	14	2.23443
BAB34615	279	80.003	9.92523	1.40614
BAB34616	216	24.1385	2.4697	1.15965
BAB34617	237	39.4185	41.5	11.9328
BAB34618	447	248	20.6234	0.942546
BAB34619	528	329	9.125	0.314363
BAB34622	735	536	267	5.646
BAB34623	723	524	18	0.389346
BAB34624	606	407	27.913	0.777332
BAB34625	195	14.9308	0	0
BAB34626	435	236	21.6634	1.04042
BAB34628	960	761	116	1.7277
BAB34629	270	71.016	165	26.3343
BAB34630	1905	1706	1018.78	6.76852
BAB34631	888	689	0.00935907	0.00015396
BAB34632	327	128	395.845	35.0517
BBE29405	270	71.016	138	22.0251
BAB34633	180	11.1077	65	66.3257
BAB34634	273	74.0093	36	5.51328
BAB34635	216	24.1385	38.3213	17.9939
BAB34636	534	335	93.746	3.17177
BAB34637	570	371	68.4286	2.09054
BBE29406	147	6.75012	13.3333	22.3883
BAB34638	465	266	442.595	18.859
BAB34639	186	12.4336	0.00499285	0.00455141
BAB34640	294	95.0001	1611.4	192.253
BAB34641	204	18.2087	37	23.0312
BAB34642	807	608	84	1.56592
BAB34643	1707	1508	336	2.52541
BAB34644	2145	1946	752	4.37995
BAB34645	1008	809	226	3.16632
BAB34646	1215	1016	378	4.21689
BAB34647	390	191	114	6.76497
BAB34648	462	263	47	2.02552
BAB34649	564	365	79	2.45317
BAB34650	651	452	121	3.03418
BAB34651	1938	1739	215.289	1.40319
BAB34652	270	71.016	25.714	4.104
BAB34653	189	13.1915	32	27.4947
BAB34655	1626	1427	449	3.56629
BAB34656	1269	1070	299	3.16724
BAB34657	279	80.003	29	4.10853
BAB34658	618	419	103	2.78623
BAB34659	735	536	262	5.54027
BAB34660	402	203	229	12.786
BAB34661	657	458	64	1.58383
BAB34662	447	248	27	1.23397
BAB34663	252	53.2554	30	6.38486
BAB34664	1266	1067	276	2.93183
BAB34665	8382	8183	3268	4.52651
BAB34667	345	146	5714	443.59
BAB34668	213	22.4695	2712.62	1368.32
BAB34669	396	197	141	8.11236
BAB34670	660	461	170	4.17967
BAB34671	219	25.9389	23.384	10.2179
BAB34672	285	86.0009	25	3.29482
BAB34673	222	27.8721	12	4.87984
BAB34674	630	431	486	12.7807
BAB34675	1329	1130	241	2.41731
BAB34676	495	296	31	1.18704
BAB34677	591	392	43	1.2433
BAB34678	801	602	59	1.11084
BAB34679	387	188	29	1.74837
BAB34680	696	497	87	1.98407
BAB34681	1092	893	329	4.17579
BAB34682	639	440	544	14.0133
BAB34683	3963	3764	820	2.46921
BAB34684	1509	1310	1666	14.4144
BAB34685	1344	1145	505	4.99897
BAB34686	831	632	286	5.12912
BAB34687	1128	929	478	5.83185
BAB34688	1272	1073	372	3.9295
BAB34689	1065	866	563	7.3686
BAB34690	414	215	70	3.69023
BAB34691	1326	1127	79	0.794506
BAB34692	2019	1820	94	0.585397
BAB34693	2424	2225	174	0.886367
BAB34694	1359	1160	66	0.644882
BAB34695	1611	1412	856	6.87121
BAB34696	492	293	142	5.49307
BAB34697	813	614	544	10.0421
BAB34698	783	584	50	0.970401
BAB34699	690	491	384	8.86429
BAB34700	1335	1136	863	8.61047
BAB34701	2523	2324	406	1.98009
BAB34702	702	503	110	2.47867
BAB34703	561	362	64	2.00385
BAB34704	624	425	2	0.0533378
BAB34705	3813	3614	660	2.0699
BAB34706	1620	1421	19	0.151549
BAB34707	369	170	5	0.333361
BAB34708	762	563	24	0.483167
BAB34709	549	350	11	0.35622
BAB34710	282	83.0016	7	0.955885
BAB34711	1161	962	105	1.23711
BAB34712	2559	2360	196	0.941322
BAB34713	1224	1025	179	1.97935
BAB34714	954	755	55	0.825677
BAB34715	708	509	25	0.556694
BAB34716	657	458	32	0.791915
BAB34717	1311	1112	33	0.336359
BAB34718	789	590	9	0.172896
BAB34719	1389	1190	60	0.571477
BAB34720	942	743	46	0.701719
BAB34721	987	788	45	0.647263
BAB34722	1203	1004	199	2.24654
BAB34723	1818	1619	222	1.55418
BAB34725	297	98.0001	94	10.8717
BAB34726	1386	1187	167	1.59463
BAB34727	564	365	14	0.43474
BAB34728	2361	2162	1174	6.1547
BAB34730	1539	1340	1352.44	11.4395
BAB34731	348	149	80.0955	6.09279
BAB34732	381	182	70.7531	4.40624
BAB34734	819	620	213.226	3.898
BAB34735	540	341	100	3.32384
BAB34736	252	53.2554	17	3.61809
BAB34737	291	92.0002	8	0.985588
BAB34739	360	161	106	7.46233
BAB34740	1620	1421	256	2.04193
BAB34742	276	77.0053	85	12.511
BAB34744	699	500	484	10.9716
BAB34745	303	104	217	23.6494
BAB34746	321	122	236	21.9253
BAB34747	1704	1505	1744	13.1342
BAB34748	465	266	229	9.75771
BAB34749	675	476	276	6.57198
BAB34750	618	419	302	8.16934
BAB34753	264	65.044	1390	242.215
BAB34756	672	473	323	7.7399
BAB34759	486	287	293	11.5712
BAB34760	426	227	126	6.29128
BAB34761	351	152	59	4.39949
BAB34762	1614	1415	1087	8.70698
BAB34763	858	659	704	12.1083
BAB34764	342	143	161	12.761
BAB34765	330	131	145	12.5456
BAB34766	468	269	496	20.8989
BAB34767	1209	1010	979	10.9864
BAB34768	957	758	525	7.85027
BAB34769	1080	881	387	4.97885
BAB34771	774	575	176	3.46928
BAB34772	1143	944	187	2.24525
BAB34773	1059	860	216	2.84675
BAB34774	582	383	703	20.8042
BAB34775	1158	959	1019	12.0434
BAB34776	456	257	411	18.126
BAB34777	1041	842	1835	24.7012
BAB34778	579	380	2966	88.4671
BAB34779	576	377	3497	105.135
BAB34781	309	110	507	52.2408
BAB34783	2091	1892	420	2.51607
BAB34785	219	25.9389	44	19.2263
BBE29407	336	137	37	3.06109
BAB34787	195	14.9308	66	50.102
BAB34788	180	11.1077	108	110.203
BAB34789	273	74.0093	338	51.7636
BBE29408	198	15.9266	37	26.3314
BAB34793	1125	926	120	1.46881
BAB34795	294	95.0001	68	8.11295
BAB34796	276	77.0053	254	37.3859
BAB34797	459	260	76	3.3131
BAB34799	510	311	190	6.92448
BAB34800	624	425	391	10.4275
BAB34801	234	36.8813	910	279.66
BBE29409	192	14.0216	407	328.997
BAB34803	888	689	433.654	7.13375
BAB34804	327	128	61.7211	5.46535
BAB34805	1047	848	144	1.92469
BAB34809	1233	1034	119	1.30443
BAB34810	639	440	53	1.36527
BAB34811	270	71.016	69	11.0125
BAB34812	645	446	58	1.47397
BBE29410	501	302	186.624	7.00414
BAB34816	426	227	89	4.44384
BAB34817	183	11.741	20	19.3071
BAB34818	873	674	21	0.353145
BAB34819	2850	2651	653	2.79189
BAB34820	2385	2186	404.658	2.09813
BAB34821	906	707	118.88	1.90582
BAB34822	1071	872	177.959	2.31311
BAB34824	819	620	27.5083	0.502883
BAB34825	486	287	63	2.48801
BAB34826	477	278	100.385	4.09276
BAB34827	222	27.8721	80	32.5323
BAB34828	375	176	145	9.33791
BAB34829	375	176	52	3.34877
BAB34830	492	293	153.004	5.91875
BAB34831	198	15.9266	78	55.5093
BAB34832	843	644	530	9.32791
BAB34833	939	740	1854	28.397
BAB34834	738	539	4114	86.5107
BAB34835	555	356	3383	107.708
BAB34836	522	323	2286	80.2173
BAB34837	834	635	286	5.10489
BAB34838	417	218	30	1.55976
BAB34839	390	191	43	2.5517
BAB34840	651	452	187	4.68919
BAB34842	456	257	15	0.661534
BAB34843	459	260	43	1.87452
BAB34844	333	134	34	2.87586
BAB34845	312	113	63	6.31912
BAB34846	534	335	709	23.9881
BAB34847	1482	1283	1044	9.22291
BAB34848	1158	959	1037	12.2562
BAB34849	1503	1304	7499	65.1808
BAB34850	2514	2315	10093	49.4155
BAB34851	228	32.1317	727	256.446
BAB34852	375	176	1569	101.043
BAB34855	921	722	2515	39.4816
BAB34856	1053	854	6942	92.1342
BAB34857	576	377	2319	69.7194
BAB34858	567	368	612	18.8494
BAB34859	114	4.78619	24	56.835
BAB34860	1119	920	2316	28.5328
BAB34861	255	56.1701	4045	816.221
BAB34862	246	47.5399	1240	295.636
BAB34863	1047	848	9757	130.411
BAB34864	561	362	2003	62.7143
BAB34865	648	449	3677	92.82
BAB34866	1209	1010	316	3.54617
BAB34867	585	386	665	19.5267
BAB34868	648	449	537	13.5557
BAB34869	924	725	741	11.5844
BAB34870	1536	1337	1341	11.3682
BAB34871	417	218	493	25.6321
BAB34872	294	95.0001	386	46.0529
BAB34873	660	461	196	4.81892
BAB34874	417	218	28	1.45578
BAB34875	405	206	29	1.5956
BAB34876	696	497	100	2.28054
BAB34877	1206	1007	331	3.72557
BAB34878	756	557	70	1.42442
BAB34879	783	584	108	2.09607
BAB34880	699	500	44	0.997417
BAB34881	1098	899	82	1.03383
BAB34882	942	743	47	0.716974
BAB34883	1644	1445	819	6.42407
BAB34884	954	755	1022	15.3426
BAB34885	3186	2987	18492	70.1686
BAB34887	960	761	2218	33.0348
BAB34888	624	425	3889	103.715
BAB34889	522	323	51125	1794.01
BAB34890	174	9.99669	19384	21977.7
BAB34891	1041	842	10957	147.494
BAB34892	954	755	7098	106.557
BAB34893	930	731	11406	176.852
BAB34894	735	536	26540	561.216
BAB34895	237	39.4185	46716	13432.6
BAB34896	1242	1043	31262	339.724
BAB34897	810	611	479	8.88564
BAB34898	1023	824	1177	16.1899
BAB34899	642	443	1569	40.1433
BAB34900	1005	806	2599	36.5482
BAB34901	798	599	6545	123.845
BAB34902	1434	1235	10833	99.4205
BAB34903	2190	1991	526	2.99439
BAB34904	360	161	2544	179.096
BAB34905	378	179	2241	141.9
BAB34906	642	443	3056	78.1887
BAB34907	825	626	870	15.7521
BAB34908	1026	827	2075	28.4385
BAB34909	543	344	2007	66.1277
BAB34910	1305	1106	1624	16.6428
BAB34911	540	341	1843	61.2583
BAB34912	696	497	690	15.7357
BAB34913	258	59.1108	361	69.2205
BAB34914	960	761	4136	61.6013
BAB34915	3495	3296	9230	31.7401
BAB34916	1074	875	101	1.3083
BAB34917	1200	1001	2070	23.4385
BAB34918	702	503	1616	36.4139
BAB34919	1239	1040	2535	27.6273
BAB34920	912	713	2196	34.909
BAB34921	822	623	1978	35.9859
BAB34922	1047	848	7735	103.385
BAB34923	795	596	2331	44.3292
BAB34924	1119	920	380	4.68155
BAB34925	270	71.016	69	11.0125
BAB34926	345	146	221.824	17.2207
BAB34927	516	317	298	10.6549
BAB34928	231	34.449	86	28.2955
BAB34929	477	278	2074	84.5587
BAB34930	324	125	28	2.53888
BAB34931	426	227	48.119	2.40262
BAB34932	1038	839	90.381	1.22098
BAB34933	423	224	21.9375	1.11003
BAB34934	717	518	31	0.678307
BAB34935	318	119	15	1.42869
BAB34936	303	104	11	1.19882
BAB34937	318	119	9	0.857215
BAB34938	318	119	29	2.76214
BAB34939	438	239	88	4.17329
BAB34940	192	14.0216	18	14.5502
BAB34941	588	389	123.421	3.59612
BBE29411	105	4.43819	59.5	151.951
BAB34943	213	22.4695	1932.36	974.74
BAB34945	1050	851	228.891	3.04855
BAB34946	375	176	36.7841	2.36887
BAB34947	822	623	414	7.53193
BBE29412	147	6.75012	67.4283	113.221
BBE29413	168	9.06081	28.118	35.1732
BAB34950	1938	1739	604	3.93669
BAB34951	183	11.741	11	10.6189
BAB34952	270	71.016	10	1.59602
BAB34953	216	24.1385	8.93309	4.19455
BAB34954	345	146	23.2818	1.80741
BAB34955	534	335	81.9151	2.77149
BAB34956	570	371	68.4286	2.09054
BBE29414	147	6.75012	13.3333	22.3883
BAB34957	468	269	124.966	5.26543
BAB34958	207	19.5103	0	0
BAB34959	225	29.9375	89	33.6953
BAB34961	141	6.28195	15	27.0639
BAB34962	90	3.96502	114	325.877
BAB34963	366	167	138.5	9.39999
BAB34964	564	365	95.1075	2.95336
BAB34965	1662	1463	241.25	1.86903
